  445.00   0.53505E-03    1216.7        1191.3    
  444.00   0.53362E-03    1214.0        1188.5    
  443.00   0.53219E-03    1211.2        1185.6    
  442.00   0.53078E-03    1208.5        1182.7    
  441.00   0.52937E-03    1205.8        1179.9    
  440.00   0.52797E-03    1203.0        1177.0    
  439.00   0.52657E-03    1200.3        1174.1    
  438.00   0.52518E-03    1197.6        1171.3    
  437.00   0.52380E-03    1194.9        1168.4    
  436.00   0.52242E-03    1192.1        1165.5    
  435.00   0.52105E-03    1189.4        1162.7    
  434.00   0.51968E-03    1186.7        1159.8    
  433.00   0.51832E-03    1184.0        1156.9    
  432.00   0.51697E-03    1181.2        1154.0    
  431.00   0.51562E-03    1178.5        1151.2    
  430.00   0.51428E-03    1175.8        1148.3    
  429.00   0.51295E-03    1173.0        1145.4    
  428.00   0.51162E-03    1170.3        1142.6    
  427.00   0.51029E-03    1167.6        1139.7    
  426.00   0.50898E-03    1164.9        1136.8    
  425.00   0.50767E-03    1162.1        1133.9    
  424.00   0.50636E-03    1159.4        1131.1    
  423.00   0.50506E-03    1156.7        1128.2    
  422.00   0.50377E-03    1153.9        1125.3    
  421.00   0.50248E-03    1151.2        1122.4    
  420.00   0.50119E-03    1148.5        1119.5    
  419.00   0.49992E-03    1145.8        1116.7    
  418.00   0.49864E-03    1143.0        1113.8    
  417.00   0.49738E-03    1140.3        1110.9    
  416.00   0.49612E-03    1137.6        1108.0    
  415.00   0.49486E-03    1134.8        1105.1    
  414.00   0.49361E-03    1132.1        1102.2    
  413.00   0.49237E-03    1129.4        1099.4    
  412.00   0.49113E-03    1126.7        1096.5    
  411.00   0.48989E-03    1123.9        1093.6    
  410.00   0.48866E-03    1121.2        1090.7    
  409.00   0.48744E-03    1118.5        1087.8    
  408.00   0.48622E-03    1115.8        1084.9    
  407.00   0.48501E-03    1113.0        1082.0    
  406.00   0.48380E-03    1110.3        1079.1    
  405.00   0.48259E-03    1107.6        1076.3    
  404.00   0.48140E-03    1104.8        1073.4    
  403.00   0.48020E-03    1102.1        1070.5    
  402.00   0.47901E-03    1099.4        1067.6    
  401.00   0.47783E-03    1096.7        1064.7    
  400.00   0.47665E-03    1093.9        1061.8    
  399.00   0.47548E-03    1091.2        1058.9    
  398.00   0.47431E-03    1088.5        1056.0    
  397.00   0.47314E-03    1085.7        1053.1    
  396.00   0.47198E-03    1083.0        1050.2    
  395.00   0.47083E-03    1080.3        1047.3    
  394.00   0.46968E-03    1077.6        1044.4    
  393.00   0.46853E-03    1074.8        1041.5    
  392.00   0.46739E-03    1072.1        1038.6    
  391.00   0.46626E-03    1069.4        1035.7    
  390.00   0.46513E-03    1066.6        1032.8    
  389.00   0.46400E-03    1063.9        1029.9    
  388.00   0.46288E-03    1061.2        1027.0    
  387.00   0.46176E-03    1058.5        1024.1    
  386.00   0.46064E-03    1055.7        1021.2    
  385.00   0.45953E-03    1053.0        1018.3    
  384.00   0.45843E-03    1050.3        1015.3    
  383.00   0.45733E-03    1047.6        1012.4    
  382.00   0.45623E-03    1044.8        1009.5    
  381.00   0.45514E-03    1042.1        1006.6    
  380.00   0.45405E-03    1039.4        1003.7    
  379.00   0.45297E-03    1036.6        1000.8    
  378.00   0.45189E-03    1033.9        997.87    
  377.00   0.45082E-03    1031.2        994.96    
  376.00   0.44975E-03    1028.5        992.04    
  375.00   0.44868E-03    1025.7        989.12    
  374.00   0.44762E-03    1023.0        986.20    
  373.00   0.44656E-03    1020.3        983.29    
  372.00   0.44550E-03    1017.5        980.37    
  371.00   0.44445E-03    1014.8        977.44    
  370.00   0.44341E-03    1012.1        974.52    
  369.00   0.44236E-03    1009.4        971.60    
  368.00   0.44133E-03    1006.6        968.68    
  367.00   0.44029E-03    1003.9        965.75    
  366.00   0.43926E-03    1001.2        962.83    
  365.00   0.43823E-03    998.45        959.90    
  364.00   0.43721E-03    995.72        956.97    
  363.00   0.43619E-03    992.99        954.04    
  362.00   0.43518E-03    990.26        951.11    
  361.00   0.43417E-03    987.54        948.18    
  360.00   0.43316E-03    984.81        945.25    
  359.00   0.43216E-03    982.08        942.32    
  358.00   0.43116E-03    979.35        939.39    
  357.00   0.43016E-03    976.62        936.45    
  356.00   0.42917E-03    973.90        933.52    
  355.00   0.42818E-03    971.17        930.58    
  354.00   0.42719E-03    968.44        927.64    
  353.00   0.42621E-03    965.71        924.70    
  352.00   0.42523E-03    962.98        921.76    
  351.00   0.42426E-03    960.26        918.82    
  350.00   0.42329E-03    957.53        915.88    
  349.00   0.42232E-03    954.80        912.94    
  348.00   0.42135E-03    952.07        909.99    
  347.00   0.42039E-03    949.34        907.05    
  346.00   0.41944E-03    946.62        904.10    
  345.00   0.41848E-03    943.89        901.16    
  344.00   0.41753E-03    941.16        898.21    
  343.00   0.41658E-03    938.43        895.26    
  342.00   0.41564E-03    935.70        892.31    
  341.00   0.41470E-03    932.98        889.36    
  340.00   0.41376E-03    930.25        886.41    
  339.00   0.41283E-03    927.52        883.45    
  338.00   0.41190E-03    924.79        880.50    
  337.00   0.41097E-03    922.06        877.54    
  336.00   0.41005E-03    919.34        874.59    
  335.00   0.40913E-03    916.61        871.63    
  334.00   0.40821E-03    913.88        868.67    
  333.00   0.40729E-03    911.15        865.71    
  332.00   0.40638E-03    908.42        862.75    
  331.00   0.40548E-03    905.70        859.79    
  330.00   0.40457E-03    902.97        856.82    
  329.00   0.40367E-03    900.24        853.86    
  328.00   0.40277E-03    897.51        850.90    
  327.00   0.40187E-03    894.78        847.93    
  326.00   0.40098E-03    892.06        844.96    
  325.00   0.40009E-03    889.33        841.99    
  324.00   0.39920E-03    886.60        839.02    
  323.00   0.39832E-03    883.87        836.05    
  322.00   0.39744E-03    881.14        833.08    
  321.00   0.39656E-03    878.42        830.11    
  320.00   0.39569E-03    875.69        827.13    
  319.00   0.39482E-03    872.96        824.16    
  318.00   0.39395E-03    870.23        821.18    
  317.00   0.39308E-03    867.50        818.20    
  316.00   0.39222E-03    864.78        815.22    
  315.00   0.39136E-03    862.05        812.24    
  314.00   0.39050E-03    859.32        809.26    
  313.00   0.38964E-03    856.59        806.28    
  312.00   0.38879E-03    853.86        803.30    
  311.00   0.38794E-03    851.14        800.31    
  310.00   0.38710E-03    848.41        797.33    
  309.00   0.38625E-03    845.68        794.34    
  308.00   0.38541E-03    842.95        791.35    
  307.00   0.38457E-03    840.22        788.36    
  306.00   0.38374E-03    837.50        785.37    
  305.00   0.38290E-03    834.77        782.38    
  304.00   0.38207E-03    832.04        779.39    
  303.00   0.38124E-03    829.31        776.39    
  302.00   0.38042E-03    826.58        773.40    
  301.00   0.37960E-03    823.86        770.40    
  300.00   0.37878E-03    821.13        767.40    
  299.00   0.37796E-03    818.40        764.41    
  298.00   0.37714E-03    815.67        761.41    
  297.00   0.37633E-03    812.94        758.40    
  296.00   0.37552E-03    810.22        755.40    
  295.00   0.37472E-03    807.49        752.40    
  294.00   0.37391E-03    804.76        749.39    
  293.00   0.37311E-03    802.03        746.39    
  292.00   0.37231E-03    799.30        743.38    
  291.00   0.37151E-03    796.58        740.37    
  290.00   0.37072E-03    793.85        737.36    
  289.00   0.36992E-03    791.12        734.35    
  288.00   0.36913E-03    788.39        731.34    
  287.00   0.36834E-03    785.66        728.33    
  286.00   0.36756E-03    782.94        725.31    
  285.00   0.36678E-03    780.21        722.30    
  284.00   0.36600E-03    777.48        719.28    
  283.00   0.36522E-03    774.75        716.26    
  282.00   0.36444E-03    772.02        713.25    
  281.00   0.36367E-03    769.30        710.23    
  280.00   0.36290E-03    766.57        707.20    
  279.00   0.36213E-03    763.84        704.18    
  278.00   0.36136E-03    761.11        701.16    
  277.00   0.36059E-03    758.38        698.13    
  276.00   0.35983E-03    755.66        695.11    
  275.00   0.35907E-03    752.93        692.08    
  274.00   0.35831E-03    750.20        689.05    
  273.00   0.35756E-03    747.47        686.02    
  272.00   0.35680E-03    744.74        682.99    
  271.00   0.35605E-03    742.02        679.96    
  270.00   0.35530E-03    739.29        676.93    
  269.00   0.35455E-03    736.56        673.89    
  268.00   0.35381E-03    733.83        670.86    
  267.00   0.35306E-03    731.10        667.82    
  266.00   0.35232E-03    728.38        664.78    
  265.00   0.35158E-03    725.65        661.74    
  264.00   0.35085E-03    722.92        658.70    
  263.00   0.35011E-03    720.19        655.66    
  262.00   0.34938E-03    717.46        652.62    
  261.00   0.34865E-03    714.74        649.58    
  260.00   0.34792E-03    712.01        646.53    
  259.00   0.34719E-03    709.28        643.49    
  258.00   0.34647E-03    706.55        640.44    
  257.00   0.34574E-03    703.82        637.39    
  256.00   0.34502E-03    701.10        634.34    
  255.00   0.34430E-03    698.37        631.30    
  254.00   0.34359E-03    695.64        628.24    
  253.00   0.34287E-03    692.91        625.19    
  252.00   0.34216E-03    690.18        622.14    
  251.00   0.34145E-03    687.46        619.08    
  250.00   0.34074E-03    684.73        616.03    
  249.00   0.34003E-03    682.00        612.97    
  248.00   0.33932E-03    679.27        609.92    
  247.00   0.33862E-03    676.54        606.86    
  246.00   0.33791E-03    673.82        603.80    
  245.00   0.33721E-03    671.09        600.74    
  244.00   0.33651E-03    668.36        597.68    
  243.00   0.33582E-03    665.63        594.61    
  242.00   0.33512E-03    662.90        591.55    
  241.00   0.33443E-03    660.18        588.49    
  240.00   0.33374E-03    657.45        585.42    
  239.00   0.33305E-03    654.72        582.36    
  238.00   0.33236E-03    651.99        579.29    
  237.00   0.33167E-03    649.26        576.22    
  236.00   0.33099E-03    646.54        573.15    
  235.00   0.33030E-03    643.81        570.08    
  234.00   0.32962E-03    641.08        567.01    
  233.00   0.32894E-03    638.35        563.94    
  232.00   0.32826E-03    635.62        560.87    
  231.00   0.32758E-03    632.90        557.79    
  230.00   0.32691E-03    630.17        554.72    
  229.00   0.32624E-03    627.44        551.65    
  228.00   0.32556E-03    624.71        548.57    
  227.00   0.32489E-03    621.98        545.49    
  226.00   0.32422E-03    619.26        542.42    
  225.00   0.32356E-03    616.53        539.34    
  224.00   0.32289E-03    613.80        536.26    
  223.00   0.32223E-03    611.07        533.18    
  222.00   0.32156E-03    608.34        530.10    
  221.00   0.32090E-03    605.62        527.02    
  220.00   0.32024E-03    602.89        523.94    
  219.00   0.31958E-03    600.16        520.86    
  218.00   0.31893E-03    597.43        517.78    
  217.00   0.31827E-03    594.70        514.69    
  216.00   0.31762E-03    591.98        511.61    
  215.00   0.31696E-03    589.25        508.53    
  214.00   0.31631E-03    586.52        505.44    
  213.00   0.31566E-03    583.79        502.36    
  212.00   0.31502E-03    581.06        499.27    
  211.00   0.31437E-03    578.34        496.19    
  210.00   0.31372E-03    575.61        493.10    
  209.00   0.31308E-03    572.88        490.01    
  208.00   0.31243E-03    570.15        486.93    
  207.00   0.31179E-03    567.42        483.84    
  206.00   0.31115E-03    564.70        480.75    
  205.00   0.31051E-03    561.97        477.67    
  204.00   0.30988E-03    559.24        474.58    
  203.00   0.30924E-03    556.51        471.49    
  202.00   0.30860E-03    553.78        468.40    
  201.00   0.30797E-03    551.06        465.32    
  200.00   0.30734E-03    548.33        462.23    
  199.00   0.30671E-03    545.60        459.14    
  198.00   0.30607E-03    542.87        456.05    
  197.00   0.30545E-03    540.14        452.96    
  196.00   0.30482E-03    537.42        449.88    
  195.00   0.30419E-03    534.69        446.79    
  194.00   0.30357E-03    531.96        443.70    
  193.00   0.30294E-03    529.23        440.61    
  192.00   0.30232E-03    526.50        437.53    
  191.00   0.30169E-03    523.78        434.44    
  190.00   0.30107E-03    521.05        431.35    
  189.00   0.30045E-03    518.32        428.27    
  188.00   0.29983E-03    515.59        425.18    
  187.00   0.29922E-03    512.86        422.10    
  186.00   0.29860E-03    510.14        419.01    
  185.00   0.29798E-03    507.41        415.93    
  184.00   0.29737E-03    504.68        412.85    
  183.00   0.29676E-03    501.95        409.76    
  182.00   0.29614E-03    499.22        406.68    
  181.00   0.29553E-03    496.50        403.60    
  180.00   0.29492E-03    493.77        400.52    
  179.00   0.29431E-03    491.04        397.44    
  178.00   0.29370E-03    488.31        394.36    
  177.00   0.29309E-03    485.58        391.29    
  176.00   0.29249E-03    482.86        388.21    
  175.00   0.29188E-03    480.13        385.14    
  174.00   0.29127E-03    477.40        382.06    
  173.00   0.29067E-03    474.67        378.99    
  172.00   0.29007E-03    471.94        375.92    
  171.00   0.28946E-03    469.22        372.85    
  170.00   0.28886E-03    466.49        369.78    
  169.00   0.28826E-03    463.76        366.71    
  168.00   0.28766E-03    461.03        363.65    
  167.00   0.28706E-03    458.30        360.58    
  166.00   0.28646E-03    455.58        357.52    
  165.00   0.28587E-03    452.85        354.46    
  164.00   0.28527E-03    450.12        351.40    
  163.00   0.28467E-03    447.39        348.35    
  162.00   0.28408E-03    444.66        345.29    
  161.00   0.28348E-03    441.94        342.24    
  160.00   0.28289E-03    439.21        339.19    
  159.00   0.28229E-03    436.48        336.14    
  158.00   0.28170E-03    433.75        333.10    
  157.00   0.28111E-03    431.02        330.06    
  156.00   0.28052E-03    428.30        327.02    
  155.00   0.27993E-03    425.57        323.98    
  154.00   0.27934E-03    422.84        320.94    
  153.00   0.27875E-03    420.11        317.91    
  152.00   0.27816E-03    417.38        314.88    
  151.00   0.27757E-03    414.66        311.86    
  150.00   0.27698E-03    411.93        308.84    
  149.00   0.27639E-03    409.20        305.82    
  148.00   0.27581E-03    406.47        302.80    
  147.00   0.27522E-03    403.74        299.79    
  146.00   0.27463E-03    401.02        296.78    
  145.00   0.27405E-03    398.29        293.77    
  144.00   0.27346E-03    395.56        290.77    
  143.00   0.27288E-03    392.83        287.77    
  142.00   0.27229E-03    390.10        284.78    
  141.00   0.27171E-03    387.38        281.79    
  140.00   0.27112E-03    384.65        278.80    
  139.00   0.27054E-03    381.92        275.82    
  138.00   0.26996E-03    379.19        272.84    
  137.00   0.26938E-03    376.46        269.87    
  136.00   0.26879E-03    373.74        266.90    
  135.00   0.26821E-03    371.01        263.94    
  134.00   0.26763E-03    368.28        260.98    
  133.00   0.26705E-03    365.55        258.03    
  132.00   0.26647E-03    362.82        255.08    
  131.00   0.26589E-03    360.10        252.14    
  130.00   0.26530E-03    357.37        249.21    
  129.00   0.26472E-03    354.64        246.27    
  128.00   0.26414E-03    351.91        243.35    
  127.00   0.26356E-03    349.18        240.43    
  126.00   0.26298E-03    346.46        237.52    
  125.00   0.26240E-03    343.73        234.61    
  124.00   0.26182E-03    341.00        231.71    
  123.00   0.26124E-03    338.27        228.82    
  122.00   0.26066E-03    335.54        225.93    
  121.00   0.26008E-03    332.82        223.05    
  120.00   0.25950E-03    330.09        220.17    
  119.00   0.25892E-03    327.36        217.31    
  118.00   0.25834E-03    324.63        214.45    
  117.00   0.25776E-03    321.90        211.60    
  116.00   0.25717E-03    319.18        208.76    
  115.00   0.25659E-03    316.45        205.92    
  114.00   0.25601E-03    313.72        203.09    
  113.00   0.25543E-03    310.99        200.27    
  112.00   0.25485E-03    308.26        197.46    
  111.00   0.25427E-03    305.54        194.66    
  110.00   0.25368E-03    302.81        191.87    
  109.00   0.25310E-03    300.08        189.08    
  108.00   0.25252E-03    297.35        186.31    
  107.00   0.25193E-03    294.62        183.54    
  106.00   0.25135E-03    291.90        180.78    
  105.00   0.25077E-03    289.17        178.04    
  104.00   0.25018E-03    286.44        175.30    
  103.00   0.24959E-03    283.71        172.58    
  102.00   0.24901E-03    280.98        169.86    
  101.00   0.24842E-03    278.26        167.15    
  100.00   0.24783E-03    275.53        164.46    
   99.00   0.24725E-03    272.80        161.78    
   98.00   0.24666E-03    270.07        159.11    
   97.00   0.24607E-03    267.34        156.45    
   96.00   0.24548E-03    264.62        153.80    
   95.00   0.24489E-03    261.89        151.16    
   94.00   0.24430E-03    259.16        148.54    
   93.00   0.24370E-03    256.43        145.92    
   92.00   0.24311E-03    253.70        143.33    
   91.00   0.24251E-03    250.98        140.74    
   90.00   0.24192E-03    248.25        138.17    
   89.00   0.24132E-03    245.52        135.61    
   88.00   0.24072E-03    242.79        133.06    
   87.00   0.24012E-03    240.06        130.53    
   86.00   0.23952E-03    237.34        128.01    
   85.00   0.23892E-03    234.61        125.51    
   84.00   0.23832E-03    231.88        123.02    
   83.00   0.23771E-03    229.15        120.55    
   82.00   0.23711E-03    226.42        118.09    
   81.00   0.23650E-03    223.70        115.65    
   80.00   0.23589E-03    220.97        113.22    
   79.00   0.23528E-03    218.24        110.81    
   78.00   0.23467E-03    215.51        108.42    
   77.00   0.23406E-03    212.78        106.04    
   76.00   0.23344E-03    210.06        103.69    
   75.00   0.23282E-03    207.33        101.34    
   74.00   0.23220E-03    204.60        99.018    
   73.00   0.23158E-03    201.87        96.712    
   72.00   0.23096E-03    199.14        94.423    
   71.00   0.23033E-03    196.42        92.154    
   70.00   0.22970E-03    193.69        89.903    
   69.00   0.22907E-03    190.96        87.671    
   68.00   0.22844E-03    188.23        85.459    
   67.00   0.22781E-03    185.50        83.267    
   66.00   0.22717E-03    182.78        81.095    
   65.00   0.22653E-03    180.05        78.943    
   64.00   0.22588E-03    177.32        76.812    
   63.00   0.22524E-03    174.59        74.702    
   62.00   0.22459E-03    171.86        72.614    
   61.00   0.22394E-03    169.14        70.548    
   60.00   0.22328E-03    166.41        68.503    
   59.00   0.22262E-03    163.68        66.482    
   58.00   0.22196E-03    160.95        64.483    
   57.00   0.22130E-03    158.22        62.507    
   56.00   0.22063E-03    155.50        60.555    
   55.00   0.21995E-03    152.77        58.626    
   54.00   0.21927E-03    150.04        56.722    
   53.00   0.21859E-03    147.31        54.843    
   52.00   0.21791E-03    144.58        52.988    
   51.00   0.21722E-03    141.86        51.159    
   50.00   0.21652E-03    139.13        49.356    
   49.00   0.21582E-03    136.40        47.578    
   48.00   0.21512E-03    133.67        45.827    
   47.00   0.21441E-03    130.94        44.103    
   46.00   0.21369E-03    128.22        42.406    
   45.00   0.21297E-03    125.49        40.736    
   44.00   0.21224E-03    122.76        39.094    
   43.00   0.21151E-03    120.03        37.481    
   42.00   0.21077E-03    117.30        35.896    
   41.00   0.21002E-03    114.58        34.340    
   40.00   0.20926E-03    111.85        32.814    
   39.00   0.20850E-03    109.12        31.317    
   38.00   0.20773E-03    106.39        29.850    
   37.00   0.20695E-03    103.66        28.414    
   36.00   0.20617E-03    100.94        27.009    
   35.00   0.20537E-03    98.208        25.635    
   34.00   0.20457E-03    95.480        24.293    
   33.00   0.20375E-03    92.752        22.983    
   32.00   0.20292E-03    90.024        21.705    
   31.00   0.20209E-03    87.296        20.460    
   30.00   0.20124E-03    84.568        19.248    
   29.00   0.20038E-03    81.840        18.070    
   28.00   0.19950E-03    79.112        16.925    
   27.00   0.19861E-03    76.384        15.815    
   26.00   0.19771E-03    73.656        14.739    
   25.00   0.19679E-03    70.928        13.698    
   24.00   0.19585E-03    68.200        12.693    
   23.00   0.19490E-03    65.472        11.724    
   22.00   0.19393E-03    62.744        10.790    
   21.00   0.19293E-03    60.016        9.8928    
   20.00   0.19191E-03    57.288        9.0324    
   19.00   0.19087E-03    54.560        8.2091    
   18.00   0.18980E-03    51.832        7.4233    
   17.00   0.18870E-03    49.104        6.6752    
   16.00   0.18757E-03    46.376        5.9651    
   15.00   0.18641E-03    43.648        5.2936    
   14.00   0.18520E-03    40.920        4.6607    
   13.00   0.18395E-03    38.192        4.0669    
   12.00   0.18266E-03    35.464        3.5124    
   11.00   0.18131E-03    32.736        2.9975    
   10.00   0.17989E-03    30.008        2.5225    
    9.00   0.17840E-03    27.280        2.0877    
    8.00   0.17683E-03    24.552        1.6934    
    7.00   0.17515E-03    21.824        1.3397    
    6.00   0.17335E-03    19.096        1.0269    
    5.00   0.17140E-03    16.368       0.75532    
    4.00   0.16925E-03    13.640       0.52506    
    3.00   0.16684E-03    10.912       0.33634    
    2.00   0.16407E-03    8.1840       0.18934    
    1.00   0.16084E-03    5.4560       0.84204E-01
    0.00   0.15730E-03    2.7280       0.21061E-01
