fHI	fHeI	fHeII	z	T(K)
0.97862	0.97862	0.02138	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
48.7544	0.105989	0.750781	0.143242	0.521052	0.366634	0.00740066	0	0.60376
49.7295	0.104851	0.749263	0.145898	0.544852	0.371337	0.00670074	0	0.601551
50.7241	0.108173	0.743148	0.148691	0.569254	0.391037	0.00690067	0	0.599372
51.7386	0.107726	0.740267	0.152019	0.593457	0.396139	0.00760069	0	0.597224
52.7733	0.113422	0.73523	0.15136	0.600059	0.42554	0.00810076	0	0.595104
53.8288	0.114971	0.734198	0.150844	0.60206	0.441743	0.00740081	0	0.593015
54.9054	0.118816	0.72484	0.156357	0.65116	0.460944	0.0104007	0	0.590953
56.0035	0.120506	0.722021	0.157487	0.658965	0.478946	0.00960104	0	0.588921
57.1235	0.122142	0.717334	0.160537	0.685466	0.491948	0.011701	0	0.586916
58.266	0.123369	0.717225	0.159419	0.706969	0.507649	0.0116012	0	0.584939
59.4313	0.128567	0.711956	0.159491	0.714471	0.538951	0.0127012	0	0.582989
60.62	0.12875	0.70789	0.163373	0.751971	0.548654	0.0140013	0	0.581066
61.8324	0.128877	0.708634	0.162503	0.766375	0.562155	0.0132014	0	0.579169
63.069	0.133618	0.699881	0.166515	0.794477	0.589356	0.0168013	0	0.577298
64.3304	0.135768	0.697241	0.167005	0.813879	0.610659	0.0175017	0	0.575454
65.617	0.133586	0.694339	0.17209	0.851181	0.614961	0.0164018	0	0.573634
66.9293	0.139208	0.689511	0.171295	0.873485	0.649561	0.0197016	0	0.57184
68.2679	0.141715	0.684824	0.173475	0.896187	0.670065	0.022902	0	0.57007
69.6333	0.140643	0.683114	0.176259	0.92939	0.684767	0.0196023	0	0.568325
71.0259	0.143598	0.680003	0.176413	0.950793	0.714068	0.019902	0	0.566604
72.4465	0.146759	0.672814	0.180442	0.988595	0.741571	0.022302	0	0.564906
73.8954	0.150935	0.671385	0.177695	1.0024	0.782974	0.0206022	0	0.563232
75.3733	0.149765	0.673652	0.176599	1.0016	0.789278	0.0226021	0	0.561581
76.8808	0.154347	0.66575	0.179919	1.0515	0.826179	0.0257023	0	0.559952
78.4184	0.154755	0.658562	0.186699	1.11481	0.845083	0.0262026	0	0.558346
79.9867	0.159458	0.655207	0.185351	1.12771	0.883285	0.0298026	0.0002	0.556762
81.5865	0.158576	0.6552	0.186241	1.15201	0.900988	0.027903	2e-08	0.5552
83.2182	0.158488	0.653387	0.188142	1.18852	0.91279	0.0316028	2e-12	0.55366
84.8826	0.163308	0.648724	0.187985	1.20872	0.962091	0.0317032	2e-16	0.55214
86.5802	0.164622	0.644611	0.190784	1.25552	0.988096	0.0330032	0.0001	0.550642
88.3118	0.164403	0.643801	0.191813	1.28853	1.0033	0.0354033	0.00010001	0.549164
90.0781	0.166542	0.641439	0.192036	1.31303	1.0381	0.0358035	0.00010001	0.547706
91.8796	0.166851	0.634703	0.198463	1.39923	1.0599	0.0371036	0.00010001	0.546269
93.7172	0.16957	0.63569	0.194757	1.38314	1.09671	0.0398037	1.0001e-08	0.544851
95.5916	0.169227	0.631272	0.199518	1.44274	1.11821	0.039504	1.0001e-12	0.543453
97.5034	0.170167	0.627931	0.201919	1.50674	1.14491	0.041404	0.0001	0.542074
99.4535	0.175263	0.623997	0.200758	1.52055	1.20531	0.0421041	0.00010001	0.540714
101.443	0.177216	0.622	0.200803	1.55015	1.24122	0.0447042	1.0001e-08	0.539373
103.471	0.177638	0.617381	0.204999	1.61476	1.25912	0.0512045	1.0001e-12	0.538051
105.541	0.180887	0.615362	0.203769	1.63346	1.30873	0.0520051	0.0003	0.536746
107.652	0.183416	0.611449	0.205154	1.68536	1.35003	0.0562052	0.00010003	0.53546
109.805	0.18251	0.610032	0.207476	1.72577	1.38464	0.0493056	1.0003e-08	0.534191
112.001	0.18587	0.606762	0.207386	1.77607	1.42714	0.0574049	1.0003e-12	0.532939
114.241	0.185877	0.603768	0.210374	1.83818	1.45054	0.0612057	0.0001	0.531705
116.526	0.18551	0.601013	0.213497	1.89418	1.48225	0.0592061	0.00010001	0.530488
118.856	0.188198	0.598925	0.212896	1.92859	1.53685	0.0598059	1.0001e-08	0.529288
121.233	0.190113	0.59533	0.214576	1.97969	1.58085	0.063106	1.0001e-12	0.528104
123.658	0.19004	0.594163	0.215816	2.0481	1.61156	0.0645063	1.0001e-16	0.526936
126.131	0.193221	0.592064	0.214734	2.0693	1.66456	0.0704065	0.0001	0.525785
128.654	0.193504	0.588728	0.217788	2.14341	1.70887	0.067207	0.00010001	0.524649
131.227	0.195334	0.584492	0.220194	2.20871	1.75487	0.0720067	1.0001e-08	0.523529
133.851	0.198191	0.583029	0.2188	2.24842	1.81758	0.0735072	0.0001	0.522424
136.528	0.199264	0.581707	0.219049	2.28742	1.85138	0.0819074	0.00030001	0.521335
139.259	0.20103	0.578742	0.220249	2.34793	1.90319	0.0856082	0.00020003	0.520261
142.044	0.199334	0.576056	0.22463	2.45013	1.93609	0.0806086	0.00010002	0.519201
144.885	0.203043	0.573469	0.223508	2.49795	1.99949	0.0902081	0.00020001	0.518156
147.783	0.204088	0.573584	0.222348	2.52235	2.0585	0.088009	0.00010002	0.517125
150.738	0.206898	0.568993	0.224129	2.58825	2.11451	0.0979088	0.00050001	0.516109
153.753	0.204679	0.565506	0.229836	2.72186	2.14581	0.0923098	0.00040005	0.515107
156.828	0.206958	0.56662	0.226442	2.72387	2.19831	0.103409	0.00040004	0.514118
159.965	0.209451	0.56313	0.227439	2.78237	2.28102	0.10051	0.00030004	0.513143
163.164	0.212405	0.559809	0.227807	2.84788	2.35403	0.10721	0.00020003	0.512181
166.427	0.211486	0.558189	0.230347	2.94388	2.39434	0.107111	0.00010002	0.511233
169.756	0.213943	0.555806	0.230272	2.99899	2.46274	0.114211	0.00040001	0.510297
173.151	0.213733	0.552471	0.233817	3.1009	2.50315	0.120811	4.0001e-08	0.509375
176.614	0.216261	0.552275	0.231485	3.13331	2.59345	0.118912	0.0001	0.508465
180.146	0.216536	0.550402	0.233084	3.23161	2.64256	0.124612	0.00020001	0.507568
183.749	0.217524	0.546549	0.235949	3.32762	2.71006	0.126612	0.00010002	0.506683
187.424	0.219444	0.544622	0.235956	3.39163	2.77977	0.135213	0.00010001	0.50581
191.173	0.222472	0.541537	0.236012	3.46684	2.87488	0.139614	0.00010001	0.50495
194.996	0.22059	0.54239	0.237042	3.56575	2.91059	0.139314	0.00020001	0.504101
198.896	0.224528	0.53922	0.236273	3.62836	3.00259	0.154614	0.00050002	0.503264
202.874	0.225621	0.536587	0.237815	3.71186	3.0909	0.151115	0.00050005	0.502438
206.931	0.224921	0.534357	0.240745	3.82987	3.13061	0.160715	0.00040005	0.501624
211.07	0.225751	0.532711	0.241561	3.91958	3.20611	0.162616	0.00100004	0.500821
215.291	0.228399	0.531886	0.239738	3.95879	3.30512	0.172016	1.00004e-07	0.500029
219.597	0.228135	0.530549	0.241339	4.0771	3.37683	0.169117	0.0004	0.499248
223.989	0.229903	0.52697	0.24315	4.18311	3.46124	0.179517	0.00030004	0.498477
228.469	0.231216	0.526129	0.242677	4.27512	3.55065	0.183718	0.00050003	0.497718
233.038	0.23082	0.523063	0.24614	4.41353	3.61346	0.188418	0.00040005	0.496968
237.699	0.232127	0.523469	0.244427	4.45394	3.70246	0.194919	0.00070004	0.49623
242.453	0.234836	0.518475	0.246712	4.61255	3.81487	0.204119	0.00080007	0.495501
247.302	0.233773	0.51879	0.247461	4.71246	3.87238	0.20882	0.00040008	0.494782
252.248	0.235066	0.517603	0.247355	4.79977	3.97669	0.210321	0.00090004	0.494073
257.293	0.235804	0.515488	0.248731	4.93118	4.0548	0.223521	0.00070009	0.493374
262.439	0.235853	0.514438	0.249733	5.06859	4.13921	0.227822	0.00020007	0.492685
267.688	0.238342	0.511831	0.24985	5.13861	4.26271	0.236523	0.00040002	0.492005
273.042	0.237671	0.512284	0.250069	5.26311	4.32983	0.242524	0.00100004	0.491334
278.502	0.238411	0.50955	0.252063	5.43893	4.45063	0.237324	0.0008001	0.490673
284.072	0.240775	0.507954	0.251295	5.50574	4.56745	0.254924	0.00040008	0.49002
289.754	0.239183	0.50726	0.253581	5.67565	4.60906	0.268125	0.00070004	0.489377
295.549	0.242345	0.50401	0.253668	5.79077	4.76376	0.275627	0.00130007	0.488742
301.46	0.242176	0.502005	0.255844	5.97178	4.86648	0.276328	0.00070013	0.488117
307.489	0.242653	0.501516	0.255854	6.0801	4.94549	0.297328	0.00100007	0.4875
313.639	0.244718	0.499802	0.255504	6.20151	5.07659	0.31273	0.0006001	0.486891
319.912	0.244021	0.498823	0.257181	6.38402	5.18721	0.302931	0.00150006	0.486291
326.31	0.24589	0.497858	0.256276	6.47674	5.34252	0.30733	0.00060015	0.485699
332.836	0.245626	0.496994	0.257404	6.62715	5.41983	0.325831	0.00080006	0.485115
339.493	0.246715	0.495859	0.25745	6.76506	5.54564	0.338233	0.00060008	0.484539
346.283	0.246288	0.493011	0.260725	6.95618	5.64195	0.345534	0.00130006	0.483971
353.208	0.247081	0.492543	0.2604	7.1364	5.77506	0.354235	0.00060013	0.483411
360.272	0.249359	0.489839	0.260827	7.27041	5.93288	0.370435	0.00100006	0.482859
367.478	0.250403	0.489767	0.259855	7.38953	6.06519	0.387037	0.0005001	0.482314
374.827	0.250268	0.487793	0.261964	7.62024	6.19211	0.388539	0.00100005	0.481777
382.324	0.250429	0.487762	0.261833	7.74796	6.29982	0.407339	0.0012001	0.481247
389.971	0.251922	0.48539	0.262713	7.95577	6.47423	0.413541	0.00070012	0.480725
397.77	0.252107	0.483961	0.263957	8.1053	6.60515	0.422941	0.00120007	0.480209
405.725	0.252042	0.484279	0.263704	8.31291	6.73726	0.431042	0.00090012	0.479701
413.84	0.253829	0.481181	0.265015	8.52783	6.89227	0.458343	0.00100009	0.4792
422.117	0.254296	0.481291	0.264438	8.65535	7.06349	0.456246	0.0014001	0.478706
430.559	0.254681	0.479324	0.26602	8.89777	7.20991	0.469546	0.00130014	0.478218
439.17	0.255478	0.477788	0.266759	9.08159	7.34032	0.499747	0.00180013	0.477737
447.954	0.256196	0.476704	0.267125	9.29661	7.51413	0.50685	0.00230018	0.477263
456.913	0.256614	0.477465	0.265947	9.43893	7.68325	0.516651	0.00130023	0.476795
466.051	0.256612	0.47547	0.267943	9.68524	7.85037	0.518252	0.00190013	0.476334
475.372	0.256737	0.47458	0.268708	9.90027	7.99359	0.539852	0.00140019	0.475879
484.879	0.258435	0.47254	0.269051	10.1318	8.2235	0.545454	0.00140014	0.47543
494.577	0.258312	0.471423	0.27029	10.3784	8.38132	0.556955	0.00170014	0.474988
504.468	0.257518	0.470668	0.27184	10.6448	8.50664	0.573956	0.00230017	0.474552
514.558	0.260158	0.470076	0.269791	10.7738	8.77685	0.586757	0.00170023	0.474121
524.849	0.260692	0.467682	0.271651	11.1047	8.97628	0.595659	0.00220017	0.473697
535.346	0.26053	0.468203	0.271293	11.3132	9.1464	0.61066	0.00160022	0.473278
546.053	0.261625	0.466746	0.271655	11.5284	9.36401	0.627861	0.00170016	0.472865
556.974	0.26212	0.465297	0.272608	11.8021	9.58604	0.630063	0.00280017	0.472458
568.113	0.262555	0.463864	0.273606	12.0413	9.77156	0.658263	0.00190028	0.472057
579.476	0.262364	0.463548	0.274114	12.3576	9.95828	0.672266	0.00170019	0.471661
591.065	0.262728	0.462723	0.274575	12.6111	10.173	0.685267	0.00200017	0.47127
602.886	0.263546	0.46231	0.274171	12.8419	10.4193	0.694969	0.0022002	0.470885
614.944	0.263937	0.459684	0.276405	13.2228	10.6308	0.718569	0.00150022	0.470505
627.243	0.26411	0.459728	0.276189	13.4709	10.8558	0.728172	0.00260015	0.47013
639.788	0.265817	0.457897	0.276312	13.7451	11.154	0.743973	0.00190026	0.469761
652.584	0.265401	0.456391	0.278234	14.1357	11.3424	0.765074	0.00280019	0.469396
665.635	0.265115	0.456889	0.278022	14.3831	11.5824	0.766577	0.00230028	0.469037
678.948	0.266839	0.45631	0.276877	14.6261	11.8816	0.792077	0.00240023	0.468683
692.527	0.266386	0.455625	0.278015	14.9475	12.0856	0.810979	0.00370024	0.468333
706.378	0.267608	0.452693	0.279725	15.3582	12.4039	0.823181	0.00230037	0.467988
720.505	0.267634	0.453995	0.278397	15.5909	12.6514	0.838382	0.00340023	0.467648
734.915	0.2681	0.450952	0.280974	16.0571	12.9046	0.870284	0.00290034	0.467313
749.614	0.268712	0.45069	0.280625	16.3229	13.1818	0.894787	0.00340029	0.466982
764.606	0.268056	0.449869	0.282101	16.7809	13.4497	0.890289	0.00330034	0.466656
779.898	0.269897	0.448299	0.28183	17.119	13.7967	0.924589	0.00280033	0.466334
795.496	0.269788	0.44842	0.281819	17.4373	14.0942	0.929092	0.00220028	0.466017
811.406	0.270855	0.447417	0.281754	17.8022	14.4235	0.954993	0.00300022	0.465704
827.634	0.270378	0.446646	0.283002	18.2295	14.6469	0.994795	0.0027003	0.465396
844.187	0.270069	0.445843	0.284115	18.6766	14.9439	0.999999	0.00360027	0.465091
861.07	0.271093	0.445831	0.283102	18.98	15.3044	1.0226	0.00330036	0.464791
878.292	0.271646	0.44442	0.283961	19.4439	15.6274	1.0518	0.00410033	0.464495
895.858	0.271745	0.442958	0.285324	19.9099	15.9267	1.08421	0.00400041	0.464203
913.775	0.272837	0.442154	0.285036	20.2665	16.3209	1.10611	0.0034004	0.463915
932.05	0.272873	0.4412	0.285953	20.7729	16.6298	1.13701	0.00450034	0.463631
950.691	0.272808	0.440733	0.286486	21.1999	16.9825	1.14831	0.00360045	0.463351
969.705	0.27322	0.440386	0.286421	21.6224	17.3245	1.18791	0.00290036	0.463075
989.099	0.273577	0.439644	0.286805	22.1056	17.7163	1.19802	0.00430029	0.462803
1008.88	0.274262	0.438568	0.287197	22.5935	18.0789	1.24552	0.00440043	0.462534
1109.77	0.275339	0.435523	0.289162	25.032	19.9607	1.37942	0.00410044	0.461292
1220.75	0.275645	0.432257	0.292124	27.8056	21.925	1.55034	0.00440041	0.46013
1342.82	0.277767	0.429794	0.292464	30.6591	24.2624	1.73746	0.00650044	0.459043
1477.1	0.278451	0.425818	0.295756	34.1129	26.7021	1.94717	0.00610065	0.458027
1624.81	0.278768	0.425551	0.295707	37.5617	29.4206	2.13329	0.00800061	0.457075
1787.29	0.279807	0.422149	0.298069	41.6252	32.4094	2.39631	0.0088008	0.456186
1966.02	0.281138	0.418942	0.299945	46.1395	35.7994	2.65944	0.00990088	0.455353
2162.63	0.281764	0.416215	0.302047	51.1136	39.394	2.97277	0.010701	0.454575
2378.89	0.282023	0.414757	0.303246	56.504	43.3433	3.2935	0.0100011	0.453846
2616.78	0.28247	0.412065	0.305491	62.5677	47.6742	3.67173	0.011301	0.453165
2878.46	0.283046	0.410455	0.306525	69.1638	52.5943	4.01927	0.0136011	0.452528
3166.3	0.283905	0.408168	0.307953	76.4846	57.8538	4.534	0.0140014	0.451931
3482.93	0.284055	0.407039	0.308931	84.3919	63.6537	4.99995	0.0157014	0.451374
3831.22	0.28465	0.404817	0.310558	93.3839	70.1437	5.5261	0.0162016	0.450852
4214.35	0.284469	0.403315	0.312242	103.325	76.9997	6.12945	0.0204016	0.450364
4635.78	0.285154	0.40206	0.312812	113.971	84.788	6.82461	0.021602	0.449907
5099.36	0.285143	0.401184	0.313699	125.706	93.2175	7.51888	0.0297022	0.44948
5609.3	0.285668	0.399163	0.315195	139.027	102.759	8.27835	0.028403	0.44908
6170.23	0.285939	0.397697	0.31639	153.45	112.987	9.20853	0.0277028	0.448707
6787.25	0.286303	0.396513	0.31721	169.367	124.296	10.2199	0.0324028	0.448357
7465.97	0.28687	0.39477	0.318386	187.048	137.029	11.2388	0.0391032	0.44803
8212.57	0.2871	0.393273	0.319653	206.67	150.704	12.4594	0.0409039	0.447724
9033.83	0.28762	0.392294	0.320113	227.691	166.026	13.7453	0.0505041	0.447438
9937.21	0.287635	0.390866	0.321525	251.67	182.421	15.2524	0.0503051	0.44717
