fHI	fHeI	fHeII	z	T(K)
0.997862	0.997862	0.002138	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
39.2114	0.216389	0.429354	0.35428	1.0228	0.610058	0.00770078	0	0.355183
39.9956	0.217793	0.426601	0.355629	1.0511	0.629561	0.00610077	0	0.353705
40.7955	0.219452	0.422174	0.358397	1.08001	0.641563	0.00930061	0	0.352247
41.6114	0.224196	0.419532	0.356295	1.09551	0.668164	0.00990093	0	0.350809
42.4436	0.225549	0.415413	0.359061	1.12021	0.685567	0.010201	0	0.349391
43.2925	0.231425	0.409485	0.359114	1.14091	0.717269	0.010801	0	0.347993
44.1584	0.233563	0.40798	0.358481	1.17271	0.739672	0.0104011	0	0.346613
45.0415	0.23467	0.404178	0.361177	1.20412	0.755974	0.011801	0	0.345253
45.9424	0.236031	0.400979	0.363015	1.23682	0.775576	0.0121012	0	0.343911
46.8612	0.242133	0.398518	0.359374	1.24592	0.808578	0.0143012	0	0.342588
47.7984	0.245764	0.392659	0.361602	1.28252	0.840381	0.0130014	0	0.341283
48.7544	0.245479	0.390768	0.363779	1.31783	0.854284	0.0143013	0	0.339996
49.7295	0.245886	0.386727	0.367412	1.35903	0.875185	0.0133014	0	0.338727
50.7241	0.249561	0.384797	0.365668	1.38254	0.900188	0.0170013	0	0.337475
51.7386	0.251131	0.381756	0.367139	1.41594	0.92749	0.0155017	0	0.336241
52.7733	0.253172	0.376628	0.370227	1.46044	0.943493	0.0216016	0	0.335023
53.8288	0.256093	0.373881	0.370052	1.47855	0.976694	0.0205022	0	0.333823
54.9054	0.258655	0.370309	0.371062	1.51735	1.0028	0.0230021	0	0.332638
56.0035	0.261378	0.369173	0.369476	1.55185	1.0358	0.0225023	0	0.331471
57.1235	0.262194	0.367046	0.370787	1.58546	1.066	0.0196023	0	0.330319
58.266	0.263622	0.364138	0.372267	1.60646	1.08421	0.025102	0	0.329183
59.4313	0.267714	0.361242	0.371071	1.63986	1.12631	0.0242025	0	0.328062
60.62	0.272248	0.35748	0.370299	1.67286	1.16341	0.0278024	0	0.326957
61.8324	0.27127	0.356323	0.372434	1.72107	1.18632	0.0261028	0	0.325868
63.069	0.272607	0.351542	0.375879	1.77617	1.21592	0.0268026	0	0.324793
64.3304	0.27882	0.350005	0.371203	1.78808	1.26192	0.0316027	0	0.323733
65.617	0.274835	0.347912	0.377281	1.86258	1.26763	0.0324032	0	0.322688
66.9293	0.277548	0.344723	0.377757	1.90189	1.30823	0.0320032	0	0.321657
68.2679	0.281394	0.342512	0.376122	1.92509	1.35323	0.0329032	0	0.32064
69.6333	0.283303	0.339682	0.377043	1.96289	1.38114	0.0385033	0	0.319637
71.0259	0.283344	0.33564	0.381045	2.0235	1.40024	0.0441039	0	0.318648
72.4465	0.286147	0.335532	0.37835	2.0628	1.45124	0.0403044	0.0001	0.317673
73.8954	0.285943	0.333222	0.380864	2.11771	1.47705	0.042504	1e-08	0.316711
75.3733	0.287801	0.330327	0.381901	2.17171	1.51535	0.0442043	1e-12	0.315762
76.8808	0.291858	0.328115	0.380056	2.20422	1.56545	0.0466044	0.0001	0.314827
78.4184	0.291997	0.327945	0.380088	2.24242	1.60056	0.0461047	1e-08	0.313904
79.9867	0.292502	0.326201	0.381326	2.29012	1.63956	0.0448046	1e-12	0.312994
81.5865	0.295726	0.321504	0.3828	2.34933	1.68156	0.0513045	1e-16	0.312096
83.2182	0.296748	0.321702	0.381579	2.38293	1.72457	0.0506051	1e-20	0.311211
84.8826	0.298477	0.318117	0.383435	2.45154	1.76517	0.0542051	1e-24	0.310338
86.5802	0.298542	0.315854	0.385634	2.51665	1.80448	0.0533054	1e-28	0.309477
88.3118	0.301697	0.31592	0.382413	2.53745	1.85268	0.0590053	1e-32	0.308628
90.0781	0.302683	0.311749	0.385598	2.60965	1.89569	0.0605059	1e-36	0.307791
91.8796	0.301336	0.312429	0.386265	2.66826	1.91909	0.0647061	1e-40	0.306965
93.7172	0.304941	0.308792	0.386298	2.73547	1.98429	0.0649065	1e-44	0.30615
95.5916	0.306999	0.309471	0.383561	2.76537	2.0379	0.0665065	1e-48	0.305347
97.5034	0.307093	0.305705	0.387233	2.86728	2.0783	0.0684067	1e-52	0.304555
99.4535	0.30815	0.304799	0.387082	2.91489	2.12031	0.0738068	1e-56	0.303774
101.443	0.307827	0.301853	0.390351	2.99269	2.16261	0.0740074	1e-60	0.303003
103.471	0.311483	0.29867	0.389879	3.0417	2.22262	0.0816074	1e-64	0.302243
105.541	0.311211	0.300021	0.388799	3.0969	2.27532	0.0775082	1e-68	0.301494
107.652	0.314976	0.297733	0.387322	3.15201	2.34693	0.0811078	1e-72	0.300754
109.805	0.314266	0.296137	0.389628	3.23432	2.38723	0.0830081	0.0001	0.300025
112.001	0.315873	0.294365	0.389793	3.30092	2.43644	0.0914083	1e-08	0.299306
114.241	0.316482	0.292509	0.391041	3.38273	2.48834	0.0943091	1e-12	0.298597
116.526	0.31849	0.290634	0.390908	3.44824	2.55525	0.0960094	0.0001	0.297898
118.856	0.320366	0.28866	0.391006	3.51344	2.62736	0.0956096	1e-08	0.297208
121.233	0.3201	0.288334	0.391598	3.59975	2.66996	0.10171	1e-12	0.296528
123.658	0.321289	0.286051	0.392692	3.68136	2.73637	0.10231	0.0001	0.295857
126.131	0.322453	0.286516	0.391063	3.74637	2.79677	0.10741	1e-08	0.295196
128.654	0.322402	0.284594	0.393036	3.83217	2.84888	0.111411	1e-12	0.294543
131.227	0.323095	0.283228	0.393709	3.90298	2.92308	0.107811	1e-16	0.2939
133.851	0.326272	0.280937	0.392824	3.98619	2.99859	0.117611	0.0001	0.293265
136.528	0.327814	0.280602	0.391616	4.0608	3.0666	0.124312	1e-08	0.292639
139.259	0.32748	0.279062	0.393491	4.15681	3.13081	0.123312	1e-12	0.292022
142.044	0.330678	0.278073	0.391282	4.22602	3.22781	0.125012	0.0001	0.291413
144.885	0.329484	0.276301	0.394249	4.33732	3.26262	0.136713	0.00020001	0.290813
147.783	0.333042	0.27603	0.390961	4.41253	3.36453	0.141014	2.0001e-08	0.290221
150.738	0.330905	0.275319	0.393809	4.51944	3.41934	0.137414	0.0001	0.289637
153.753	0.333259	0.273201	0.393573	4.59465	3.51104	0.142214	1e-08	0.289061
156.828	0.334992	0.273485	0.391556	4.66366	3.59355	0.149314	1e-12	0.288493
159.965	0.335862	0.270514	0.393658	4.79207	3.67726	0.151415	1e-16	0.287932
163.164	0.333366	0.270333	0.396335	4.92908	3.70337	0.164115	1e-20	0.28738
166.427	0.335464	0.268743	0.395826	5.01179	3.81627	0.160116	1e-24	0.286835
169.756	0.336343	0.268061	0.39563	5.0992	3.91388	0.157616	1e-28	0.286298
173.151	0.334819	0.266976	0.398238	5.24331	3.95799	0.168716	0.0001	0.285768
176.614	0.339626	0.265874	0.394533	5.30012	4.0849	0.180217	0.00010001	0.285245
180.146	0.33939	0.265205	0.395439	5.41933	4.16931	0.180818	1.0001e-08	0.284729
183.749	0.341099	0.26342	0.395515	5.52214	4.27762	0.183418	1.0001e-12	0.284221
187.424	0.342137	0.263633	0.394264	5.61875	4.37273	0.189718	1.0001e-16	0.28372
191.173	0.34213	0.262722	0.395182	5.73336	4.44904	0.199619	1.0001e-20	0.283225
194.996	0.341818	0.263455	0.394761	5.86837	4.53624	0.20212	1.0001e-24	0.282737
198.896	0.343733	0.260635	0.395666	5.99989	4.65085	0.20822	0.0001	0.282256
202.874	0.343789	0.259386	0.396859	6.1326	4.74307	0.213521	1e-08	0.281782
206.931	0.344312	0.257851	0.397871	6.27651	4.81617	0.234221	1e-12	0.281314
211.07	0.344561	0.258189	0.397284	6.38733	4.93188	0.230323	1e-16	0.280853
215.291	0.346279	0.256341	0.397414	6.54184	5.04269	0.243023	0.0001	0.280398
219.597	0.3484	0.257221	0.394413	6.59685	5.1846	0.244124	0.00010001	0.279949
223.989	0.347695	0.254844	0.397496	6.78696	5.27882	0.247824	0.00010001	0.279506
228.469	0.347836	0.254214	0.397984	6.95518	5.38113	0.256125	1.0001e-08	0.27907
233.038	0.347691	0.25419	0.398153	7.052	5.48854	0.259326	0.0003	0.278639
237.699	0.349373	0.254161	0.396501	7.18041	5.60085	0.279826	0.00010003	0.278215
242.453	0.350316	0.252986	0.396733	7.34722	5.73116	0.284828	1.0003e-08	0.277796
247.302	0.349747	0.252606	0.397681	7.51963	5.85077	0.281828	0.0001	0.277383
252.248	0.350609	0.251099	0.398327	7.69615	5.95929	0.301228	1e-08	0.276976
257.293	0.350221	0.248658	0.401156	7.87527	6.0612	0.31253	0.0001	0.276574
262.439	0.351291	0.24962	0.399123	8.01939	6.21601	0.311631	0.00010001	0.276178
267.688	0.353783	0.248655	0.397597	8.1628	6.37972	0.323431	1.0001e-08	0.275787
273.042	0.35169	0.247858	0.400486	8.34532	6.45114	0.337732	1.0001e-12	0.275402
278.502	0.352693	0.246678	0.400664	8.50603	6.59985	0.344734	0.0001	0.275022
284.072	0.354504	0.246955	0.398576	8.66455	6.75846	0.357834	0.00010001	0.274647
289.754	0.354808	0.245726	0.399501	8.84117	6.89838	0.365736	0.00020001	0.274278
295.549	0.355699	0.246025	0.398311	9.01408	7.05919	0.371137	0.00020002	0.273913
301.46	0.354186	0.245066	0.400783	9.2501	7.17691	0.373437	2.0002e-08	0.273554
307.489	0.35385	0.243908	0.402277	9.47073	7.29832	0.388937	2.0002e-12	0.273199
313.639	0.355851	0.243286	0.400898	9.61655	7.46653	0.409939	2.0002e-16	0.272849
319.912	0.355151	0.242463	0.402421	9.83276	7.58725	0.424641	0.0001	0.272504
326.31	0.356258	0.242016	0.401761	10.0472	7.76286	0.434842	1e-08	0.272164
332.836	0.35716	0.24121	0.401664	10.2281	7.92498	0.451743	0.0001	0.271829
339.493	0.357037	0.240092	0.402906	10.4802	8.08559	0.457245	0.00040001	0.271498
346.283	0.357	0.239577	0.403458	10.6939	8.24211	0.468546	0.00050004	0.271172
353.208	0.358519	0.240891	0.400625	10.8768	8.45162	0.476147	5.0004e-08	0.27085
360.272	0.358026	0.238509	0.4035	11.1612	8.60925	0.484548	0.0001	0.270533
367.478	0.359278	0.23891	0.401847	11.3476	8.81076	0.496948	1e-08	0.27022
374.827	0.359061	0.237971	0.403003	11.6114	8.94848	0.52465	0.0001	0.269911
382.324	0.358707	0.237478	0.40385	11.8425	9.12469	0.530952	0.00020001	0.269607
389.971	0.359259	0.237061	0.403716	12.0733	9.32481	0.540353	0.00030002	0.269306
397.77	0.359277	0.236482	0.404276	12.3836	9.50363	0.556154	0.00010003	0.26901
405.725	0.359482	0.235635	0.404918	12.6278	9.67295	0.582156	0.00010001	0.268718
413.84	0.360792	0.234789	0.404454	12.8333	9.91167	0.590158	0.00040001	0.26843
422.117	0.361559	0.235074	0.403402	13.0409	10.1274	0.606359	4.0001e-08	0.268146
430.559	0.361324	0.235138	0.403574	13.3268	10.337	0.609561	0.0004	0.267866
439.17	0.361205	0.234768	0.404062	13.667	10.5106	0.638861	4e-08	0.26759
447.954	0.361979	0.233755	0.404302	13.9192	10.7422	0.653064	0.0004	0.267317
456.913	0.361989	0.233402	0.404644	14.1961	10.939	0.676965	0.00010004	0.267049
466.051	0.362139	0.232825	0.405071	14.5144	11.1843	0.678668	0.00010001	0.266784
475.372	0.361846	0.232668	0.405522	14.8233	11.404	0.688768	0.00010001	0.266522
484.879	0.363095	0.232209	0.404732	15.0888	11.6696	0.705969	0.00030001	0.266265
494.577	0.36266	0.231709	0.405666	15.4445	11.8602	0.735071	0.00030003	0.26601
504.468	0.362207	0.230527	0.407302	15.7693	12.1045	0.736774	0.00020003	0.26576
514.558	0.363328	0.231053	0.405654	16.0601	12.4009	0.745374	2.0003e-08	0.265512
524.849	0.362766	0.231048	0.406222	16.4252	12.5716	0.790575	0.0002	0.265269
535.346	0.363657	0.230252	0.406126	16.7254	12.8724	0.798779	0.00010002	0.265028
546.053	0.363173	0.230249	0.406614	17.1316	13.1112	0.81408	0.00020001	0.264791
556.974	0.364302	0.228572	0.407162	17.452	13.4008	0.840781	0.00020002	0.264557
568.113	0.364918	0.228927	0.406191	17.7516	13.721	0.843184	0.00010002	0.264326
579.476	0.36481	0.228268	0.406958	18.1278	13.9434	0.885884	0.00030001	0.264099
591.065	0.364393	0.227719	0.407924	18.5737	14.2375	0.885589	0.00010003	0.263874
602.886	0.365736	0.228088	0.406212	18.853	14.5862	0.900189	0.00040001	0.263653
614.944	0.36502	0.227143	0.407873	19.3034	14.8486	0.91699	0.00020004	0.263435
627.243	0.365787	0.22725	0.407	19.6902	15.1792	0.936292	0.00020002	0.263219
639.788	0.364687	0.227198	0.408152	20.1101	15.4299	0.955194	0.00040002	0.263007
652.584	0.366092	0.227183	0.406761	20.4547	15.789	0.983896	0.00030004	0.262798
665.635	0.366241	0.226535	0.40726	20.9098	16.1089	1.0056	0.00020003	0.262591
678.948	0.366256	0.225981	0.407799	21.3011	16.4596	1.0099	0.00040002	0.262388
692.527	0.365568	0.224946	0.409522	21.8642	16.7695	1.0216	0.00030004	0.262187
706.378	0.365734	0.224657	0.409645	22.3029	17.0729	1.0641	0.00050003	0.261989
720.505	0.366285	0.22406	0.409691	22.7747	17.4584	1.07741	0.00040005	0.261793
734.915	0.366667	0.224623	0.408746	23.1767	17.8061	1.11161	0.00020004	0.261601
749.614	0.36687	0.223605	0.409561	23.6442	18.2207	1.10731	0.00040002	0.261411
764.606	0.367125	0.224147	0.408764	24.1012	18.5506	1.15691	0.00020004	0.261223
779.898	0.367345	0.223382	0.409309	24.6262	18.9286	1.18232	0.00060002	0.261038
795.496	0.366945	0.223745	0.409346	25.095	19.2533	1.22262	0.00070006	0.260856
811.406	0.366894	0.22242	0.410721	25.7069	19.6627	1.23282	0.00030007	0.260676
827.634	0.367266	0.222325	0.410446	26.1569	20.0771	1.25832	0.00030003	0.260499
844.187	0.367869	0.222442	0.409726	26.6432	20.5261	1.27773	0.00040003	0.260324
861.07	0.367667	0.221599	0.41077	27.255	20.9179	1.30663	0.00040004	0.260152
878.292	0.36781	0.222133	0.410093	27.809	21.3109	1.35253	0.00010004	0.259982
895.858	0.367784	0.221786	0.410466	28.3602	21.7483	1.37244	0.00010001	0.259814
913.775	0.368246	0.221544	0.410246	28.9541	22.2244	1.39324	0.00060001	0.259649
932.05	0.366976	0.220986	0.412074	29.6494	22.583	1.42024	0.00070006	0.259486
950.691	0.367943	0.220406	0.411687	30.2275	23.0743	1.46374	0.00090007	0.259325
969.705	0.367756	0.220639	0.411641	30.8235	23.5119	1.49975	0.00050009	0.259166
989.099	0.367378	0.220608	0.412051	31.432	23.9445	1.53605	0.00020005	0.259009
1008.88	0.368189	0.220216	0.411631	32.0937	24.457	1.58145	0.00020002	0.258855
1109.77	0.369214	0.219377	0.411443	35.2925	26.981	1.74146	0.00070002	0.258141
1220.75	0.36859	0.217497	0.413946	39.0721	29.6527	1.89877	0.00100007	0.257474
1342.82	0.369261	0.216959	0.413814	42.9607	32.5714	2.15129	0.0010001	0.256849
1477.1	0.368806	0.215738	0.415489	47.5102	35.7483	2.38482	0.0005001	0.256265
1624.81	0.368679	0.214613	0.416742	52.4661	39.239	2.66104	0.00070005	0.255719
1787.29	0.369097	0.213969	0.416968	57.727	43.1355	2.97347	0.00040007	0.255208
1966.02	0.368698	0.212692	0.418644	63.7915	47.4193	3.2544	0.00090004	0.254729
2162.63	0.368881	0.212125	0.419027	70.2885	52.1256	3.61563	0.00100009	0.254282
2378.89	0.36885	0.21101	0.420174	77.5814	57.2588	4.01846	0.0009001	0.253863
2616.78	0.368848	0.210481	0.420704	85.3881	62.8608	4.4889	0.00090009	0.253472
2878.46	0.368548	0.209959	0.421527	94.2035	69.1466	4.90165	0.00150009	0.253106
3166.3	0.368001	0.209286	0.422747	103.986	75.8765	5.42229	0.00220015	0.252763
3482.93	0.368046	0.208745	0.423242	114.675	83.3615	6.02914	0.00180022	0.252443
3831.22	0.368167	0.208157	0.423709	126.262	91.6186	6.6939	0.00230018	0.252143
4214.35	0.368341	0.207828	0.423864	138.996	100.745	7.41337	0.00220023	0.251863
4635.78	0.367301	0.206863	0.42587	153.588	110.511	8.13254	0.00090022	0.2516
5099.36	0.36753	0.206633	0.42587	169.042	121.514	9.01551	0.00300009	0.251355
5609.3	0.367418	0.205834	0.426781	186.477	133.551	9.9561	0.0028003	0.251125
6170.23	0.367293	0.205714	0.427026	205.273	146.632	11.0714	0.00320028	0.25091
6787.25	0.366792	0.205087	0.428155	226.569	161.163	12.1142	0.00320032	0.25071
7465.97	0.366793	0.204728	0.428513	249.409	177.008	13.4749	0.00400032	0.250522
8212.57	0.366738	0.204304	0.428991	274.686	194.563	14.8812	0.0060004	0.250346
9033.83	0.366479	0.203985	0.429569	302.747	213.655	16.4783	0.0054006	0.250181
9937.21	0.366223	0.203783	0.430027	333.444	234.938	18.0689	0.00560054	0.250028
