fHI	fHeI	fHeII	z	T(K)
0.999532	0.999532	0.0004677	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
26.9159	0.199366	0.335218	0.465437	0.900689	0.392636	0.00110005	0	0.252214
27.4542	0.194657	0.330914	0.474452	0.94549	0.390839	0.00120011	0	0.251043
28.0033	0.204447	0.325828	0.469746	0.953595	0.418139	0.00160012	0	0.249889
28.5633	0.209621	0.321469	0.468933	0.959695	0.436342	0.00220016	0	0.248751
29.1346	0.214121	0.321104	0.464798	0.979296	0.453344	0.00300022	0	0.247629
29.7173	0.215861	0.321751	0.462412	0.988998	0.467045	0.0026003	0	0.246522
30.3117	0.224392	0.324027	0.451604	1.0044	0.493147	0.00390026	0	0.24543
30.9179	0.223458	0.3204	0.456166	1.0307	0.501749	0.00350039	0	0.244353
31.5362	0.233886	0.32181	0.444328	1.0226	0.53465	0.00430035	0	0.243292
32.167	0.231685	0.323546	0.444794	1.0481	0.540653	0.00410043	0	0.242244
32.8103	0.232948	0.317473	0.449604	1.0783	0.552854	0.00510041	0	0.241211
33.4665	0.237456	0.316112	0.446457	1.09351	0.576455	0.00440051	0	0.240193
34.1358	0.241608	0.314989	0.443429	1.10271	0.596758	0.00540044	0	0.239188
34.8186	0.240396	0.310395	0.449235	1.14291	0.60886	0.00370054	0	0.238197
35.5149	0.242574	0.301654	0.455798	1.18711	0.623061	0.00580037	0	0.23722
36.2252	0.24456	0.301684	0.453781	1.19922	0.640662	0.00600058	0	0.236256
36.9497	0.244699	0.293775	0.461552	1.24872	0.653164	0.0065006	0	0.235306
37.6887	0.250231	0.290851	0.458944	1.26362	0.679265	0.00790065	0	0.234369
38.4425	0.252091	0.287258	0.460677	1.29673	0.701468	0.00620079	0	0.233444
39.2114	0.25938	0.282766	0.457881	1.31163	0.73457	0.00740062	0	0.232532
39.9956	0.256053	0.281305	0.462669	1.35633	0.737573	0.00860074	0	0.231633
40.7955	0.264122	0.276663	0.459242	1.37984	0.774674	0.00980086	0	0.230747
41.6114	0.263262	0.276441	0.460325	1.40584	0.785177	0.011301	0	0.229872
42.4436	0.269391	0.277285	0.453351	1.41404	0.819879	0.0116011	0	0.229009
43.2925	0.270676	0.276798	0.452554	1.44614	0.839882	0.0121012	0	0.228159
44.1584	0.271988	0.27296	0.45508	1.48554	0.858484	0.0137012	0	0.22732
45.0415	0.274291	0.271361	0.454376	1.50555	0.885586	0.0127014	0	0.226492
45.9424	0.276744	0.271206	0.452078	1.52605	0.907889	0.0150013	0	0.225676
46.8612	0.277505	0.266339	0.456184	1.58205	0.929391	0.0149015	0	0.224872
47.7984	0.280441	0.265136	0.454452	1.60766	0.953593	0.0178015	0	0.224078
48.7544	0.284148	0.262239	0.453642	1.62456	0.990395	0.0157018	0	0.223295
49.7295	0.286224	0.259092	0.454713	1.67426	1.0124	0.0190016	0	0.222523
50.7241	0.286145	0.255632	0.458253	1.72157	1.0334	0.0188019	0	0.221762
51.7386	0.292196	0.254688	0.453146	1.74077	1.0718	0.0221019	0	0.221011
52.7733	0.289917	0.253143	0.45697	1.77987	1.08791	0.0206022	0	0.22027
53.8288	0.294457	0.252283	0.453289	1.80908	1.12061	0.0249021	0	0.21954
54.9054	0.295366	0.252142	0.452523	1.83338	1.15301	0.0219025	0	0.21882
56.0035	0.297461	0.248624	0.453945	1.87888	1.18062	0.0246022	0	0.218109
57.1235	0.297577	0.246535	0.455918	1.93129	1.20452	0.0252025	0	0.217408
58.266	0.301838	0.245724	0.452469	1.95239	1.24452	0.0270025	0	0.216718
59.4313	0.303541	0.242849	0.453641	1.9983	1.27602	0.0280027	0	0.216036
60.62	0.304724	0.239975	0.455333	2.0485	1.30313	0.0306028	0	0.215364
61.8324	0.307605	0.237401	0.455026	2.099	1.33743	0.0339031	0	0.214701
63.069	0.307663	0.236204	0.456164	2.12891	1.36983	0.0316034	0	0.214047
64.3304	0.307706	0.235354	0.456972	2.17721	1.39894	0.0314032	0	0.213403
65.617	0.311634	0.234178	0.454219	2.21842	1.44484	0.0326031	0	0.212767
66.9293	0.313839	0.233866	0.452326	2.25732	1.48034	0.0356033	0	0.21214
68.2679	0.315198	0.231913	0.45292	2.31303	1.51535	0.0371036	0	0.211521
69.6333	0.3193	0.229031	0.451701	2.33883	1.55715	0.0431037	0	0.210911
71.0259	0.316897	0.229892	0.453243	2.40473	1.58056	0.0413043	0	0.21031
72.4465	0.323234	0.227626	0.449171	2.41344	1.64146	0.0446041	0	0.209717
73.8954	0.31991	0.223767	0.456356	2.51084	1.65096	0.0484045	0	0.209132
75.3733	0.322225	0.222576	0.455231	2.57045	1.70327	0.0458048	0	0.208555
76.8808	0.322013	0.223686	0.454334	2.61636	1.72477	0.0530046	0	0.207985
78.4184	0.324073	0.220952	0.455008	2.66956	1.78427	0.0468053	0	0.207424
79.9867	0.324459	0.22014	0.455434	2.72077	1.81398	0.0523047	0	0.206871
81.5865	0.32529	0.217772	0.456971	2.78087	1.85478	0.0536052	0	0.206325
83.2182	0.330059	0.218195	0.451779	2.80748	1.91089	0.0603054	0	0.205786
84.8826	0.329423	0.215895	0.454715	2.88708	1.95039	0.058606	0	0.205255
86.5802	0.332779	0.216628	0.450626	2.91919	2.0024	0.0644059	0	0.204732
88.3118	0.333336	0.213478	0.45322	3.00449	2.0502	0.0634064	0	0.204215
90.0781	0.335306	0.214081	0.450646	3.0489	2.10131	0.0663063	0	0.203706
91.8796	0.333612	0.212628	0.453793	3.1202	2.14061	0.0628066	0	0.203204
93.7172	0.339418	0.212682	0.447933	3.14081	2.20871	0.0722063	0	0.202708
95.5916	0.336358	0.2093	0.454376	3.25511	2.23362	0.0724072	0	0.20222
97.5034	0.339252	0.209316	0.451466	3.29903	2.29732	0.0748072	0	0.201738
99.4535	0.338987	0.20945	0.451597	3.35623	2.33843	0.0779075	0	0.201262
101.443	0.34048	0.206477	0.453077	3.44444	2.39463	0.0804078	0	0.200794
103.471	0.341441	0.206561	0.452031	3.51454	2.44624	0.084008	0	0.200331
105.541	0.341236	0.20605	0.452749	3.58955	2.49624	0.0842084	0	0.199876
107.652	0.342054	0.204134	0.453846	3.66206	2.55045	0.0871084	0	0.199426
109.805	0.3458	0.204032	0.450202	3.71237	2.63486	0.0871087	0	0.198983
112.001	0.347113	0.201053	0.451868	3.80847	2.68036	0.0988087	0	0.198545
114.241	0.346254	0.201212	0.452569	3.88908	2.73557	0.0959099	0	0.198114
116.526	0.34526	0.20068	0.454094	3.98229	2.77167	0.10341	0	0.197689
118.856	0.348539	0.199899	0.451596	4.0302	2.86168	0.10221	0	0.197269
121.233	0.347703	0.198828	0.453504	4.1397	2.91949	0.0998102	0	0.196855
123.658	0.349415	0.197305	0.453314	4.22201	2.99109	0.10311	0	0.196447
126.131	0.349453	0.197202	0.453379	4.30092	3.0418	0.11041	0	0.196045
128.654	0.351471	0.196688	0.451875	4.37983	3.1089	0.119711	0	0.195648
131.227	0.355128	0.195277	0.449629	4.44434	3.21341	0.118212	0	0.195257
133.851	0.353072	0.195061	0.451902	4.55034	3.26312	0.117212	0.0001	0.194871
136.528	0.353053	0.194289	0.452693	4.64496	3.30713	0.131212	0.00010001	0.19449
139.259	0.353928	0.19298	0.453127	4.74206	3.39443	0.127313	1.0001e-08	0.194114
142.044	0.355777	0.192346	0.451912	4.83617	3.47684	0.132513	1.0001e-12	0.193744
144.885	0.358675	0.192142	0.449219	4.91298	3.56975	0.139313	1.0001e-16	0.193379
147.783	0.356223	0.191476	0.452337	5.04619	3.62116	0.138414	1.0001e-20	0.193019
150.738	0.357976	0.1917	0.45036	5.1136	3.71006	0.142814	1.0001e-24	0.192664
153.753	0.359626	0.190808	0.449601	5.23521	3.79977	0.147414	1.0001e-28	0.192313
156.828	0.359357	0.190381	0.450298	5.33722	3.87148	0.151015	1.0001e-32	0.191968
159.965	0.359173	0.188467	0.452396	5.47943	3.93919	0.158215	1.0001e-36	0.191627
163.164	0.359666	0.186903	0.453466	5.59865	4.02219	0.162316	1.0001e-40	0.191291
166.427	0.362516	0.188977	0.448542	5.65866	4.1414	0.163416	1.0001e-44	0.190959
169.756	0.362148	0.187365	0.450523	5.77587	4.20851	0.172616	0.0001	0.190633
173.151	0.36432	0.186905	0.448811	5.87748	4.30782	0.183217	1e-08	0.19031
176.614	0.365558	0.186705	0.447773	5.98529	4.41813	0.182418	1e-12	0.189992
180.146	0.363269	0.185104	0.451663	6.1434	4.47264	0.188018	1e-16	0.189679
183.749	0.366102	0.184811	0.449124	6.24621	4.58095	0.202519	1e-20	0.189369
187.424	0.366342	0.184445	0.449249	6.37712	4.69496	0.19602	1e-24	0.189064
191.173	0.367305	0.183212	0.44952	6.50374	4.78037	0.21212	1e-28	0.188764
194.996	0.367015	0.182977	0.450044	6.64095	4.88058	0.211521	1e-32	0.188467
198.896	0.366532	0.183542	0.449962	6.78706	4.97009	0.216321	1e-36	0.188175
202.874	0.367457	0.181886	0.450694	6.92428	5.0846	0.219922	1e-40	0.187886
206.931	0.36904	0.183252	0.447744	7.01999	5.19411	0.233322	1e-44	0.187601
211.07	0.369035	0.181184	0.449817	7.1819	5.29912	0.237323	1e-48	0.187321
215.291	0.370111	0.180794	0.449131	7.34492	5.40993	0.248824	1e-52	0.187044
219.597	0.369381	0.179464	0.451192	7.51173	5.51424	0.249425	1e-56	0.186771
223.989	0.370696	0.180046	0.449295	7.64475	5.63025	0.263225	1e-60	0.186502
228.469	0.371249	0.179064	0.449724	7.78196	5.76746	0.260026	1e-64	0.186236
233.038	0.37219	0.179344	0.448503	7.91598	5.88158	0.274826	1e-68	0.185974
237.699	0.372195	0.178327	0.449515	8.10359	5.98699	0.287127	1e-72	0.185716
242.453	0.372687	0.17743	0.449919	8.27001	6.1078	0.297129	1e-76	0.185462
247.302	0.374421	0.17842	0.447196	8.39873	6.26771	0.29963	1e-80	0.18521
252.248	0.374633	0.177888	0.447517	8.59444	6.39843	0.30483	1e-84	0.184963
257.293	0.374723	0.176236	0.449078	8.76806	6.51274	0.31943	1e-88	0.184718
262.439	0.373106	0.176535	0.450396	8.97308	6.57975	0.343532	1e-92	0.184477
267.688	0.372984	0.175542	0.451511	9.1886	6.75156	0.326834	1e-96	0.18424
273.042	0.375269	0.175335	0.449432	9.33612	6.91628	0.342333	1e-100	0.184005
278.502	0.375005	0.174566	0.450466	9.58093	7.02739	0.361234	1e-104	0.183774
284.072	0.375217	0.174385	0.450434	9.72006	7.1932	0.356936	1e-108	0.183546
289.754	0.375459	0.173374	0.451205	9.94907	7.32312	0.374636	1e-112	0.183321
295.549	0.375935	0.174069	0.450032	10.0977	7.49493	0.373837	1e-116	0.1831
301.46	0.376728	0.17374	0.449569	10.3302	7.63195	0.397937	0.0001	0.182881
307.489	0.378291	0.173702	0.448044	10.4944	7.82456	0.40334	0.00010001	0.182665
313.639	0.377415	0.172322	0.450301	10.7375	7.90768	0.44104	1.0001e-08	0.182453
319.912	0.377915	0.172108	0.450014	10.9665	8.10349	0.435544	1.0001e-12	0.182243
326.31	0.379277	0.172316	0.448445	11.1526	8.29101	0.448244	1.0001e-16	0.182036
332.836	0.378485	0.172518	0.449034	11.3643	8.43053	0.461045	1.0001e-20	0.181832
339.493	0.379057	0.171548	0.449432	11.6224	8.60744	0.473346	0.0001	0.181631
346.283	0.379341	0.171294	0.449402	11.8412	8.76746	0.493747	1e-08	0.181432
353.208	0.380085	0.170928	0.449024	12.0946	8.96878	0.499949	1e-12	0.181237
360.272	0.378832	0.170241	0.450965	12.3498	9.1211	0.50655	1e-16	0.181044
367.478	0.378845	0.170431	0.450762	12.6227	9.29091	0.523851	1e-20	0.180853
374.827	0.379299	0.169969	0.45077	12.8831	9.49913	0.528852	1e-24	0.180665
382.324	0.380608	0.170135	0.449294	13.1064	9.70185	0.552753	1e-28	0.18048
389.971	0.380635	0.168925	0.450477	13.4196	9.90417	0.559655	1e-32	0.180298
397.77	0.381032	0.169228	0.449778	13.6407	10.0804	0.589356	1e-36	0.180118
405.725	0.381917	0.168894	0.449226	13.9372	10.3118	0.599259	1e-40	0.17994
413.84	0.38042	0.168887	0.450731	14.2413	10.4679	0.61376	1e-44	0.179765
422.117	0.382901	0.168555	0.448581	14.4559	10.7394	0.634261	1e-48	0.179592
430.559	0.382336	0.168015	0.449687	14.783	10.9555	0.636363	1e-52	0.179422
439.17	0.380747	0.167434	0.451857	15.1732	11.1224	0.649564	1e-56	0.179254
447.954	0.381285	0.166985	0.451767	15.479	11.3396	0.675265	1e-60	0.179088
456.913	0.382299	0.167324	0.450414	15.7269	11.6066	0.685368	1e-64	0.178924
466.051	0.381966	0.166568	0.451504	16.0421	11.825	0.700169	0.0001	0.178763
475.372	0.382623	0.167115	0.4503	16.3599	12.076	0.71907	1e-08	0.178604
484.879	0.382676	0.165988	0.451374	16.7476	12.2989	0.744772	1e-12	0.178448
494.577	0.382099	0.166347	0.451591	17.0635	12.5719	0.732674	0.0002	0.178293
504.468	0.382946	0.165619	0.451472	17.4077	12.8308	0.761073	2e-08	0.17814
514.558	0.383674	0.165954	0.450409	17.7095	13.094	0.787876	2e-12	0.17799
524.849	0.382912	0.165311	0.451815	18.1401	13.3379	0.797279	2e-16	0.177842
535.346	0.383245	0.165421	0.451372	18.4702	13.6257	0.80838	0.0002	0.177695
546.053	0.38409	0.165	0.450947	18.8535	13.9122	0.836081	2e-08	0.177551
556.974	0.383515	0.164683	0.45184	19.2502	14.1714	0.850284	2e-12	0.177409
568.113	0.383523	0.164992	0.451523	19.6063	14.4396	0.875885	2e-16	0.177268
579.476	0.385064	0.164616	0.450358	19.9611	14.8277	0.874788	2e-20	0.17713
591.065	0.383899	0.164153	0.451986	20.4334	15.0621	0.898687	2e-24	0.176994
602.886	0.384181	0.16458	0.451277	20.8588	15.3866	0.91069	2e-28	0.176859
614.944	0.384444	0.163867	0.451727	21.283	15.6565	0.956391	2e-32	0.176726
627.243	0.384061	0.163801	0.452176	21.7252	15.97	0.965596	2e-36	0.176595
639.788	0.384405	0.16389	0.451742	22.1246	16.3224	0.975597	2e-40	0.176466
652.584	0.384843	0.163567	0.451627	22.5748	16.6402	1.0115	2e-44	0.176339
665.635	0.384564	0.163191	0.452282	23.0621	17.0005	1.009	2e-48	0.176213
678.948	0.384124	0.162781	0.453133	23.5351	17.266	1.0582	2e-52	0.176089
692.527	0.386117	0.163428	0.450493	23.8604	17.7328	1.06831	2e-56	0.175967
706.378	0.385206	0.16303	0.451802	24.427	18.041	1.08901	0.0001	0.175847
720.505	0.385899	0.162441	0.451697	24.9087	18.4289	1.11611	0.00010001	0.175728
734.915	0.385972	0.162797	0.451268	25.4053	18.8218	1.12671	0.00030001	0.175611
749.614	0.385338	0.162379	0.452321	25.9484	19.1443	1.16021	0.00010003	0.175495
764.606	0.385362	0.162171	0.452505	26.4919	19.564	1.16402	1.0003e-08	0.175381
779.898	0.385908	0.161827	0.452303	27.0105	19.9562	1.20392	0.0001	0.175269
795.496	0.385193	0.161693	0.453152	27.5956	20.3225	1.22322	1e-08	0.175158
811.406	0.3865	0.162189	0.451349	28.0482	20.7746	1.26532	0.0001	0.175049
827.634	0.386891	0.161526	0.451621	28.674	21.2065	1.29433	0.00030001	0.174941
844.187	0.386446	0.161844	0.451748	29.2256	21.6065	1.31893	3.0001e-08	0.174834
861.07	0.386646	0.161488	0.451904	29.8214	22.0387	1.35163	0.0003	0.174729
878.292	0.385878	0.160641	0.453519	30.5041	22.4387	1.37444	3e-08	0.174626
895.858	0.385922	0.160924	0.453192	31.1255	22.8758	1.40974	0.0001	0.174524
913.775	0.386386	0.160514	0.453138	31.7416	23.3747	1.43234	0.00010001	0.174423
932.05	0.386422	0.160624	0.452992	32.4027	23.8446	1.46054	0.00030001	0.174324
950.691	0.386433	0.160891	0.452714	33.0189	24.3395	1.48095	3.0001e-08	0.174226
969.705	0.38665	0.160381	0.453007	33.6357	24.7896	1.53915	0.0001	0.17413
989.099	0.387116	0.160375	0.452547	34.3729	25.2861	1.58855	1e-08	0.174035
1008.88	0.386918	0.160246	0.452874	35.0822	25.7979	1.60836	0.0002	0.173941
1109.77	0.38614	0.159244	0.454652	38.7034	28.2849	1.78546	0.00020002	0.173507
1220.75	0.385716	0.158457	0.455863	42.7625	31.0465	1.97998	0.00020002	0.173101
1342.82	0.386746	0.158221	0.455068	46.9736	34.221	2.1961	2.0002e-08	0.172721
1477.1	0.38599	0.157093	0.456952	51.9006	37.4904	2.45452	0.0001	0.172365
1624.81	0.38673	0.156791	0.456514	57.0926	41.2754	2.72835	0.00040001	0.172033
1787.29	0.386067	0.156311	0.457657	63.0052	45.2898	3.01607	0.00020004	0.171722
1966.02	0.386115	0.156116	0.457804	69.3365	49.8056	3.3289	0.00020002	0.171431
2162.63	0.38544	0.15531	0.459286	76.5137	54.6311	3.68863	2.0002e-08	0.171159
2378.89	0.385246	0.154866	0.459922	84.3506	59.9148	4.13737	0.0003	0.170904
2616.78	0.385089	0.154465	0.46048	92.8837	65.9356	4.51821	0.00030003	0.170666
2878.46	0.384824	0.154404	0.460806	102.381	72.3436	5.04215	0.00010003	0.170444
3166.3	0.384433	0.153757	0.461845	112.907	79.4476	5.5676	0.00030001	0.170235
3482.93	0.384227	0.153539	0.462269	124.386	87.326	6.13196	0.00030003	0.17004
3831.22	0.384324	0.153179	0.462532	137.031	96.0404	6.76911	0.00090003	0.169858
4214.35	0.383734	0.15252	0.463781	151.077	105.292	7.54148	0.00030009	0.169687
4635.78	0.38346	0.152631	0.463944	166.367	115.716	8.30035	0.00100003	0.169528
5099.36	0.383421	0.152298	0.464315	183.235	127.204	9.17013	0.0005001	0.169379
5609.3	0.38294	0.152146	0.464949	201.805	139.58	10.167	0.00080005	0.169239
6170.23	0.382759	0.15192	0.465356	222.229	153.342	11.2472	0.00080008	0.169108
6787.25	0.382664	0.151427	0.465944	244.781	168.529	12.4262	0.00120008	0.168986
7465.97	0.382455	0.151258	0.466322	269.542	185.142	13.739	0.00090012	0.168872
8212.57	0.382205	0.150991	0.466838	297.154	203.387	15.1796	0.00050009	0.168765
9033.83	0.38183	0.150807	0.467397	327.27	223.495	16.6862	0.00100005	0.168665
9937.21	0.381698	0.150636	0.467701	360.255	245.461	18.5134	0.0012001	0.168571
