fHI	fHeI	fHeII	z	T(K)
0.999	0.999	0.001	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
41.6114	0.24999	0.334935	0.415101	1.27363	0.746372	0.0103009	0	0.284663
42.4436	0.253607	0.333812	0.412607	1.28543	0.770975	0.011401	0	0.283548
43.2925	0.25452	0.329124	0.416383	1.32883	0.790977	0.0107011	0	0.282449
44.1584	0.259639	0.3273	0.413088	1.34633	0.822179	0.0116011	0	0.281365
45.0415	0.262093	0.324662	0.413272	1.38133	0.849882	0.0101012	0	0.280295
45.9424	0.261523	0.324301	0.414203	1.40904	0.852485	0.017201	0	0.279241
46.8612	0.265675	0.320131	0.414222	1.43754	0.885185	0.0168017	0	0.278201
47.7984	0.266627	0.316709	0.416692	1.48174	0.903589	0.0186017	0	0.277175
48.7544	0.270366	0.313361	0.416301	1.50065	0.93809	0.0173019	0	0.276163
49.7295	0.270317	0.309537	0.420174	1.55025	0.956394	0.0178017	0	0.275166
50.7241	0.274606	0.309229	0.416192	1.56136	0.985296	0.0216018	0	0.274182
51.7386	0.277154	0.306709	0.416165	1.60156	1.0162	0.0212022	0	0.273211
52.7733	0.276084	0.304576	0.419369	1.65056	1.0344	0.0205021	0	0.272254
53.8288	0.281184	0.302009	0.416835	1.67297	1.0724	0.0225021	0	0.27131
54.9054	0.281446	0.299188	0.419396	1.71747	1.09681	0.0219023	0	0.270379
56.0035	0.282748	0.297497	0.419784	1.75097	1.12291	0.0230022	0	0.269461
57.1235	0.288201	0.295357	0.416471	1.77178	1.16531	0.0251023	0	0.268556
58.266	0.287012	0.293687	0.419331	1.82228	1.18642	0.0240025	0	0.267663
59.4313	0.285495	0.288855	0.425679	1.89528	1.19842	0.0273024	0	0.266782
60.62	0.29255	0.289121	0.418358	1.89339	1.25392	0.0278027	0	0.265914
61.8324	0.294039	0.286743	0.419247	1.93849	1.28443	0.0291028	0	0.265057
63.069	0.298342	0.284019	0.417669	1.97079	1.32823	0.0307029	0	0.264212
64.3304	0.296181	0.285071	0.418778	2.0194	1.33953	0.0341031	0	0.263379
65.617	0.300999	0.281077	0.417954	2.0575	1.39713	0.0306034	0	0.262557
66.9293	0.299006	0.279028	0.421997	2.12591	1.40824	0.0351031	0	0.261747
68.2679	0.30192	0.276757	0.421353	2.14391	1.44724	0.0379035	0	0.260948
69.6333	0.30293	0.273711	0.42339	2.20291	1.48254	0.0380038	0	0.26016
71.0259	0.305868	0.271746	0.422417	2.25342	1.52295	0.0413038	0	0.259382
72.4465	0.303708	0.270496	0.425826	2.30383	1.54285	0.0416041	0	0.258615
73.8954	0.307269	0.268	0.424762	2.35403	1.59655	0.0405042	0	0.257859
75.3733	0.310687	0.267782	0.421562	2.37354	1.63696	0.0471041	0	0.257114
76.8808	0.311361	0.267758	0.420912	2.42954	1.67756	0.0458047	0	0.256378
78.4184	0.3166	0.265799	0.417632	2.44444	1.72997	0.0530046	0	0.255653
79.9867	0.317271	0.264616	0.418145	2.50424	1.77567	0.0501053	0	0.254937
81.5865	0.3135	0.261878	0.424653	2.60125	1.79128	0.049605	0	0.254232
83.2182	0.31761	0.260795	0.421626	2.63546	1.84248	0.056005	0	0.253536
84.8826	0.318412	0.256502	0.425117	2.70366	1.88328	0.0577056	0	0.25285
86.5802	0.318923	0.255647	0.425462	2.77097	1.92159	0.0603058	0	0.252173
88.3118	0.320595	0.255365	0.424072	2.81258	1.97179	0.061006	0	0.251506
90.0781	0.322609	0.252764	0.424658	2.86898	2.0219	0.0637061	0	0.250847
91.8796	0.323906	0.253428	0.422698	2.91949	2.0781	0.0611064	0	0.250198
93.7172	0.325147	0.250363	0.424523	2.97689	2.11271	0.0709061	0	0.249558
95.5916	0.32729	0.247587	0.425156	3.0591	2.16951	0.0726071	0	0.248927
97.5034	0.326715	0.248096	0.425221	3.12101	2.20472	0.0763073	0	0.248304
99.4535	0.328607	0.246245	0.42518	3.17991	2.26812	0.0748076	0	0.24769
101.443	0.32895	0.24673	0.424354	3.23582	2.31513	0.0768075	0	0.247084
103.471	0.332475	0.245228	0.422331	3.29622	2.38253	0.0815077	0	0.246487
105.541	0.333138	0.242733	0.424162	3.37013	2.44334	0.0787082	0	0.245897
107.652	0.332682	0.242159	0.425192	3.45384	2.46934	0.0907079	0.0001	0.245316
109.805	0.334159	0.24151	0.424365	3.52445	2.54375	0.0855091	1e-08	0.244743
112.001	0.333758	0.239378	0.426897	3.58855	2.57665	0.0951086	0.0001	0.244178
114.241	0.336067	0.237783	0.426183	3.66716	2.65306	0.0942095	1e-08	0.243621
116.526	0.335457	0.236005	0.428571	3.76327	2.69997	0.0966094	1e-12	0.243071
118.856	0.337181	0.236994	0.425858	3.81458	2.77307	0.0963097	1e-16	0.242529
121.233	0.337104	0.234432	0.428498	3.92758	2.82608	0.0992096	1e-20	0.241994
123.658	0.336811	0.233561	0.429661	4.01099	2.87358	0.10471	1e-24	0.241467
126.131	0.339825	0.23467	0.425538	4.0609	2.95159	0.11091	1e-28	0.240947
128.654	0.342649	0.233279	0.424105	4.12601	3.0258	0.119511	1e-32	0.240434
131.227	0.343807	0.232574	0.423653	4.21311	3.1056	0.117412	1e-36	0.239928
133.851	0.34235	0.230491	0.427193	4.32072	3.16011	0.115812	0.0001	0.239429
136.528	0.343697	0.229427	0.42691	4.40463	3.21902	0.128212	1e-08	0.238937
139.259	0.344118	0.227428	0.428488	4.51774	3.29162	0.128613	1e-12	0.238452
142.044	0.345777	0.226812	0.427445	4.59085	3.38033	0.128113	1e-16	0.237973
144.885	0.347148	0.225686	0.4272	4.68996	3.44784	0.138813	1e-20	0.237501
147.783	0.348969	0.225993	0.425072	4.77707	3.54214	0.138514	1e-24	0.237036
150.738	0.347251	0.223946	0.428838	4.90308	3.58285	0.147414	1e-28	0.236577
153.753	0.347912	0.224115	0.428008	4.99759	3.67726	0.141915	1e-32	0.236124
156.828	0.347934	0.223194	0.428907	5.0808	3.74607	0.147514	1e-36	0.235678
159.965	0.352486	0.223727	0.423821	5.13931	3.86667	0.154815	1e-40	0.235237
163.164	0.352721	0.222652	0.424662	5.25111	3.93959	0.161915	1e-44	0.234803
166.427	0.353014	0.222335	0.424687	5.36693	3.99599	0.179516	1e-48	0.234375
169.756	0.350688	0.218943	0.430403	5.53764	4.0776	0.166118	1e-52	0.233952
173.151	0.352988	0.219505	0.427542	5.62155	4.17311	0.177917	1e-56	0.233536
176.614	0.355882	0.218467	0.425686	5.69406	4.29422	0.181218	0.0001	0.233125
180.146	0.35365	0.217877	0.428508	5.85937	4.34973	0.185518	1e-08	0.232719
183.749	0.355917	0.217003	0.427115	5.95799	4.45543	0.195819	1e-12	0.23232
187.424	0.355242	0.214877	0.429916	6.1126	4.54215	0.19592	1e-16	0.231926
191.173	0.355457	0.215053	0.429526	6.22311	4.63585	0.19992	1e-20	0.231537
194.996	0.357743	0.215357	0.426936	6.32322	4.74706	0.21182	1e-24	0.231154
198.896	0.358854	0.214372	0.426809	6.42963	4.87297	0.207921	1e-28	0.230775
202.874	0.359549	0.214293	0.426194	6.56704	4.94999	0.229121	1e-32	0.230403
206.931	0.359422	0.213368	0.427246	6.73706	5.07739	0.216923	1e-36	0.230035
211.07	0.360016	0.213615	0.426404	6.84347	5.16311	0.235122	1e-40	0.229672
215.291	0.359569	0.211442	0.429025	7.01348	5.25532	0.242024	1e-44	0.229314
219.597	0.36106	0.212007	0.426969	7.1373	5.38543	0.246124	0.0001	0.228962
223.989	0.361201	0.210124	0.428711	7.29511	5.48054	0.259525	1e-08	0.228614
228.469	0.362768	0.209943	0.427324	7.41653	5.63925	0.252126	1e-12	0.228271
233.038	0.362348	0.209475	0.428213	7.60124	5.71486	0.273525	0.0001	0.227932
237.699	0.362842	0.209704	0.42749	7.71926	5.83737	0.279227	0.00010001	0.227599
242.453	0.362572	0.208362	0.429102	7.91777	5.95548	0.281628	1.0001e-08	0.227269
247.302	0.365395	0.208195	0.426446	8.02329	6.1292	0.285228	0.0001	0.226945
252.248	0.364537	0.206945	0.428554	8.2497	6.22521	0.296829	0.00010001	0.226625
257.293	0.366033	0.206075	0.427927	8.38532	6.34972	0.31843	0.00010001	0.226309
262.439	0.367745	0.206366	0.425925	8.51124	6.52543	0.316132	0.00010001	0.225997
267.688	0.366487	0.205556	0.427993	8.72425	6.61255	0.332532	0.00020001	0.22569
273.042	0.367417	0.204793	0.427826	8.89367	6.75246	0.345733	2.0001e-08	0.225387
278.502	0.367461	0.204243	0.428332	9.08359	6.89928	0.346635	2.0001e-12	0.225089
284.072	0.36899	0.204582	0.426465	9.23161	7.05009	0.364135	2.0001e-16	0.224794
289.754	0.369435	0.203813	0.426789	9.44692	7.21331	0.363936	0.0002	0.224504
295.549	0.36881	0.203498	0.427729	9.65404	7.33012	0.379336	2e-08	0.224217
301.46	0.369078	0.202698	0.42826	9.85777	7.46883	0.394138	0.0002	0.223935
307.489	0.36849	0.202583	0.428963	10.075	7.60945	0.399739	0.00010002	0.223656
313.639	0.368252	0.202246	0.429538	10.2683	7.74516	0.41404	1.0002e-08	0.223381
319.912	0.36811	0.200695	0.431231	10.5445	7.89867	0.421241	1.0002e-12	0.22311
326.31	0.371323	0.201653	0.42706	10.6494	8.11099	0.442242	1.0002e-16	0.222842
332.836	0.371513	0.200179	0.428345	10.9193	8.27281	0.453444	0.0002	0.222579
339.493	0.370837	0.200106	0.429094	11.1185	8.44113	0.452045	2e-08	0.222319
346.283	0.371427	0.200071	0.428539	11.3268	8.60674	0.470945	0.0001	0.222062
353.208	0.371471	0.199188	0.429377	11.6099	8.75896	0.492247	1e-08	0.221809
360.272	0.370317	0.198464	0.431256	11.8679	8.89708	0.505449	0.0001	0.22156
367.478	0.372537	0.198365	0.429134	12.0644	9.13599	0.515251	1e-08	0.221314
374.827	0.372387	0.198174	0.429476	12.3261	9.29921	0.534052	1e-12	0.221071
382.324	0.372734	0.197084	0.430218	12.5861	9.50053	0.541653	1e-16	0.220832
389.971	0.372157	0.196727	0.431153	12.8641	9.66375	0.558154	1e-20	0.220596
397.77	0.373772	0.19672	0.429545	13.0529	9.89027	0.577056	1e-24	0.220363
405.725	0.374332	0.196273	0.429432	13.3724	10.0994	0.591358	0.0001	0.220134
413.84	0.375033	0.196195	0.428808	13.5968	10.3087	0.611159	1e-08	0.219907
422.117	0.373514	0.195501	0.431022	13.8962	10.4832	0.614361	0.0002	0.219684
430.559	0.373562	0.195426	0.431048	14.2318	10.6986	0.624761	2e-08	0.219464
439.17	0.374694	0.195695	0.429647	14.466	10.9257	0.650262	2e-12	0.219247
447.954	0.374213	0.194558	0.431266	14.7883	11.1331	0.659965	0.0003	0.219032
456.913	0.373708	0.1941	0.432228	15.1728	11.3011	0.694466	0.00010003	0.218821
466.051	0.375124	0.193877	0.431036	15.4111	11.6	0.694869	0.00010001	0.218613
475.372	0.374627	0.19337	0.43204	15.7172	11.8299	0.700369	0.00010001	0.218407
484.879	0.376182	0.193763	0.430092	15.9693	12.1254	0.71267	1.0001e-08	0.218205
494.577	0.375943	0.193139	0.430955	16.3488	12.3184	0.749271	0.0001	0.218005
504.468	0.375027	0.192369	0.432642	16.7434	12.5282	0.765675	0.00010001	0.217808
514.558	0.376588	0.192794	0.430655	16.9703	12.828	0.786477	0.00010001	0.217614
524.849	0.376644	0.192189	0.431204	17.3574	13.117	0.785679	1.0001e-08	0.217422
535.346	0.377146	0.192546	0.430345	17.6703	13.3864	0.808179	0.0001	0.217233
546.053	0.375191	0.191292	0.433554	18.1534	13.5766	0.823781	0.00010001	0.217046
556.974	0.375623	0.190823	0.433591	18.5127	13.876	0.834682	0.00010001	0.216863
568.113	0.376864	0.191294	0.431879	18.8362	14.1868	0.861183	0.00030001	0.216681
579.476	0.376427	0.190862	0.432748	19.2469	14.4759	0.865586	0.00010003	0.216502
591.065	0.376114	0.190311	0.433612	19.6549	14.7292	0.895387	0.00010001	0.216326
602.886	0.377364	0.190416	0.432257	20.0153	15.0395	0.93509	0.00020001	0.216152
614.944	0.376886	0.19	0.433151	20.4697	15.3677	0.926894	0.00010002	0.21598
627.243	0.377576	0.189567	0.432894	20.8615	15.6989	0.949593	0.00020001	0.215811
639.788	0.377709	0.18925	0.433078	21.2411	15.9914	0.984195	0.00010002	0.215644
652.584	0.378684	0.189465	0.431888	21.6179	16.3987	0.981598	1.0002e-08	0.21548
665.635	0.377402	0.189339	0.433296	22.1267	16.672	0.996298	0.0002	0.215317
678.948	0.378239	0.188801	0.432996	22.576	16.9995	1.0429	0.00010002	0.215157
692.527	0.379041	0.188987	0.432009	22.975	17.3846	1.0607	0.00040001	0.214999
706.378	0.37815	0.188182	0.433706	23.5479	17.7161	1.06571	0.00020004	0.214844
720.505	0.377823	0.188302	0.433913	24.0329	18.0565	1.08541	0.00010002	0.21469
734.915	0.37846	0.188124	0.433453	24.4739	18.4414	1.11301	0.00010001	0.214539
749.614	0.378215	0.187421	0.434401	25.0352	18.803	1.13201	1.0001e-08	0.214389
764.606	0.379507	0.188108	0.432422	25.4093	19.259	1.15041	0.0001	0.214242
779.898	0.379434	0.187538	0.433066	25.9638	19.5875	1.20222	0.00020001	0.214097
795.496	0.379339	0.18738	0.433318	26.4993	19.9972	1.21332	0.00020002	0.213953
811.406	0.378322	0.187151	0.434565	27.1055	20.3223	1.24582	2.0002e-08	0.213812
827.634	0.379859	0.186809	0.433369	27.567	20.8129	1.27592	2.0002e-12	0.213673
844.187	0.379327	0.186581	0.43413	28.1618	21.2288	1.28273	0.0003	0.213535
861.07	0.379986	0.186646	0.433405	28.6501	21.6352	1.34173	0.00020003	0.2134
878.292	0.380492	0.186766	0.432779	29.1987	22.0932	1.37293	0.00010002	0.213266
895.858	0.37986	0.185904	0.434274	29.9756	22.5338	1.37824	1.0002e-08	0.213134
913.775	0.379811	0.185956	0.43427	30.5187	22.9731	1.41034	1.0002e-12	0.213004
932.05	0.38136	0.185915	0.432762	31.065	23.4681	1.47734	0.0001	0.212876
950.691	0.37968	0.185091	0.435267	31.863	23.8826	1.47225	0.00010001	0.21275
969.705	0.379434	0.184933	0.43567	32.455	24.2973	1.52685	0.00010001	0.212625
989.099	0.381016	0.185292	0.43373	33.0128	24.8494	1.58465	1.0001e-08	0.212502
1008.88	0.379665	0.184988	0.435384	33.801	25.3055	1.58266	0.0004	0.21238
1109.77	0.38026	0.183925	0.435849	37.3101	27.8059	1.78496	0.00020004	0.211819
1220.75	0.379282	0.182725	0.438028	41.1619	30.4814	1.97288	0.00030002	0.211295
1342.82	0.379802	0.182196	0.438037	45.332	33.5384	2.1939	0.00020003	0.210804
1477.1	0.37968	0.181438	0.438917	49.999	36.8592	2.42432	0.00020002	0.210345
1624.81	0.379578	0.18065	0.439806	55.1762	40.4814	2.69484	0.00040002	0.209915
1787.29	0.380089	0.179866	0.440079	60.7169	44.5566	2.98637	0.00050004	0.209513
1966.02	0.379692	0.179649	0.440694	66.9611	48.9477	3.2893	0.00040005	0.209137
2162.63	0.379179	0.178836	0.442019	73.8983	53.6707	3.66803	0.00050004	0.208786
2378.89	0.379389	0.178276	0.442369	81.4105	58.9973	4.07787	0.00040005	0.208457
2616.78	0.379173	0.177726	0.443135	89.7283	64.8383	4.49391	0.00100004	0.208149
2878.46	0.378571	0.177414	0.444049	98.9052	71.1247	4.98355	0.0004001	0.207861
3166.3	0.378636	0.176641	0.444758	109.134	78.1453	5.5402	0.00080004	0.207592
3482.93	0.378657	0.176676	0.444702	120.055	85.911	6.12395	0.00100008	0.20734
3831.22	0.378515	0.176077	0.445443	132.19	94.31	6.82111	0.0008001	0.207104
4214.35	0.377991	0.175756	0.446287	145.887	103.497	7.54888	0.00070008	0.206884
4635.78	0.377822	0.174988	0.447224	160.777	113.84	8.27535	0.00090007	0.206678
5099.36	0.377425	0.174677	0.447933	177.204	124.905	9.19593	0.00130009	0.206485
5609.3	0.377133	0.174358	0.448543	195.283	137.286	10.1105	0.00100013	0.206304
6170.23	0.376999	0.17401	0.449025	215.07	150.876	11.1643	0.0013001	0.206135
6787.25	0.377168	0.173925	0.448941	236.624	165.866	12.38	0.00200013	0.205978
7465.97	0.376772	0.173511	0.449751	260.928	182.213	13.6311	0.0020002	0.20583
8212.57	0.376545	0.17333	0.450159	287.187	200.215	15.0382	0.0028002	0.205692
9033.83	0.376142	0.172937	0.450955	316.686	219.815	16.6279	0.00270028	0.205562
9937.21	0.376017	0.17259	0.451427	348.866	241.613	18.3423	0.00270027	0.205441
